ticker,date,strategy,signal,horizon,entry_price,future_price,markout_pct,bucket,in_sample
JNJ,2025-11-14,Hybrid,BUY,5,193.66,201.54,4.0678,rl_override,False
JNJ,2025-11-14,Hybrid,BUY,10,193.66,204.25,5.4681,rl_override,False
JNJ,2025-11-14,Hybrid,BUY,21,193.66,208.19,7.5021,rl_override,False
JNJ,2025-11-14,RL-only,BUY,1,193.66,197.27,1.8629,,False
JNJ,2025-11-14,RL-only,BUY,2,193.66,197.69,2.0773,,False
JNJ,2025-11-14,RL-only,BUY,3,193.66,200.17,3.3583,,False
JNJ,2025-11-14,RL-only,BUY,5,193.66,201.54,4.0678,,False
JNJ,2025-11-14,RL-only,BUY,10,193.66,204.25,5.4681,,False
JNJ,2025-11-14,RL-only,BUY,21,193.66,208.19,7.5021,,False
JNJ,2025-11-17,Hybrid,BUY,1,197.27,197.69,0.2104,rl_override,False
JNJ,2025-11-17,Hybrid,BUY,2,197.27,200.17,1.4681,rl_override,False
JNJ,2025-11-17,Hybrid,BUY,3,197.27,200.72,1.7487,rl_override,False
JNJ,2025-11-17,Hybrid,BUY,5,197.27,203.67,3.2418,rl_override,False
JNJ,2025-11-17,Hybrid,BUY,10,197.27,204.33,3.5796,rl_override,False
JNJ,2025-11-17,Hybrid,BUY,21,197.27,209.22,6.0554,rl_override,False
JNJ,2025-11-17,RL-only,BUY,1,197.27,197.69,0.2104,,False
JNJ,2025-11-17,RL-only,BUY,2,197.27,200.17,1.4681,,False
JNJ,2025-11-17,RL-only,BUY,3,197.27,200.72,1.7487,,False
JNJ,2025-11-17,RL-only,BUY,5,197.27,203.67,3.2418,,False
JNJ,2025-11-17,RL-only,BUY,10,197.27,204.33,3.5796,,False
JNJ,2025-11-17,RL-only,BUY,21,197.27,209.22,6.0554,,False
JNJ,2025-11-18,Hybrid,BUY,1,197.69,200.17,1.255,rl_override,False
JNJ,2025-11-18,Hybrid,BUY,2,197.69,200.72,1.535,rl_override,False
JNJ,2025-11-18,Hybrid,BUY,3,197.69,201.54,1.95,rl_override,False
JNJ,2025-11-18,Hybrid,BUY,5,197.69,205.58,3.9911,rl_override,False
JNJ,2025-11-18,Hybrid,BUY,10,197.69,204.24,3.3168,rl_override,False
JNJ,2025-11-18,Hybrid,BUY,21,197.69,207.21,4.8163,rl_override,False
JNJ,2025-11-18,RL-only,BUY,1,197.69,200.17,1.255,,False
JNJ,2025-11-18,RL-only,BUY,2,197.69,200.72,1.535,,False
JNJ,2025-11-18,RL-only,BUY,3,197.69,201.54,1.95,,False
JNJ,2025-11-18,RL-only,BUY,5,197.69,205.58,3.9911,,False
JNJ,2025-11-18,RL-only,BUY,10,197.69,204.24,3.3168,,False
JNJ,2025-11-18,RL-only,BUY,21,197.69,207.21,4.8163,,False
JNJ,2025-11-19,Hybrid,BUY,1,200.17,200.72,0.2765,rl_override,False
JNJ,2025-11-19,Hybrid,BUY,2,200.17,201.54,0.6864,rl_override,False
JNJ,2025-11-19,Hybrid,BUY,3,200.17,203.67,1.7481,rl_override,False
JNJ,2025-11-19,Hybrid,BUY,5,200.17,206.46,3.1445,rl_override,False
JNJ,2025-11-19,Hybrid,BUY,10,200.17,201.41,0.62,rl_override,False
JNJ,2025-11-19,Hybrid,BUY,21,200.17,205.28,2.5531,rl_override,False
JNJ,2025-11-19,RL-only,BUY,1,200.17,200.72,0.2765,,False
JNJ,2025-11-19,RL-only,BUY,2,200.17,201.54,0.6864,,False
JNJ,2025-11-19,RL-only,BUY,3,200.17,203.67,1.7481,,False
JNJ,2025-11-19,RL-only,BUY,5,200.17,206.46,3.1445,,False
JNJ,2025-11-19,RL-only,BUY,10,200.17,201.41,0.62,,False
JNJ,2025-11-19,RL-only,BUY,21,200.17,205.28,2.5531,,False
JNJ,2025-11-20,Hybrid,BUY,1,200.72,201.54,0.4087,rl_override,False
JNJ,2025-11-20,Hybrid,BUY,2,200.72,203.67,1.4675,rl_override,False
JNJ,2025-11-20,Hybrid,BUY,3,200.72,205.58,2.419,rl_override,False
JNJ,2025-11-20,Hybrid,BUY,5,200.72,205.83,2.5429,rl_override,False
JNJ,2025-11-20,Hybrid,BUY,10,200.72,200.86,0.07,rl_override,False
JNJ,2025-11-20,Hybrid,BUY,21,200.72,206.22,2.7411,rl_override,False
JNJ,2025-11-20,RL-only,BUY,1,200.72,201.54,0.4087,,False
JNJ,2025-11-20,RL-only,BUY,2,200.72,203.67,1.4675,,False
JNJ,2025-11-20,RL-only,BUY,3,200.72,205.58,2.419,,False
JNJ,2025-11-20,RL-only,BUY,5,200.72,205.83,2.5429,,False
JNJ,2025-11-20,RL-only,BUY,10,200.72,200.86,0.07,,False
JNJ,2025-11-20,RL-only,BUY,21,200.72,206.22,2.7411,,False
JNJ,2025-11-21,Hybrid,BUY,1,201.54,203.67,1.0544,rl_override,False
JNJ,2025-11-21,Hybrid,BUY,2,201.54,205.58,2.0021,rl_override,False
JNJ,2025-11-21,Hybrid,BUY,3,201.54,206.46,2.4413,rl_override,False
JNJ,2025-11-21,Hybrid,BUY,5,201.54,204.25,1.3456,rl_override,False
JNJ,2025-11-21,Hybrid,BUY,10,201.54,200.55,-0.4904,rl_override,False
JNJ,2025-11-21,Hybrid,BUY,21,201.54,204.69,1.5628,rl_override,False
JNJ,2025-11-21,RL-only,BUY,1,201.54,203.67,1.0544,,False
JNJ,2025-11-21,RL-only,BUY,2,201.54,205.58,2.0021,,False
JNJ,2025-11-21,RL-only,BUY,3,201.54,206.46,2.4413,,False
JNJ,2025-11-21,RL-only,BUY,5,201.54,204.25,1.3456,,False
JNJ,2025-11-21,RL-only,BUY,10,201.54,200.55,-0.4904,,False
JNJ,2025-11-21,RL-only,BUY,21,201.54,204.69,1.5628,,False
JNJ,2025-11-24,Hybrid,BUY,1,203.67,205.58,0.9377,rl_override,False
JNJ,2025-11-24,Hybrid,BUY,2,203.67,206.46,1.3724,rl_override,False
JNJ,2025-11-24,Hybrid,BUY,3,203.67,205.83,1.0598,rl_override,False
JNJ,2025-11-24,Hybrid,BUY,5,203.67,204.33,0.3272,rl_override,False
JNJ,2025-11-24,Hybrid,BUY,10,203.67,198.9,-2.3394,rl_override,False
JNJ,2025-11-24,Hybrid,BUY,21,203.67,206.68,1.4799,rl_override,False
JNJ,2025-11-24,RL-only,BUY,1,203.67,205.58,0.9377,,False
JNJ,2025-11-24,RL-only,BUY,2,203.67,206.46,1.3724,,False
JNJ,2025-11-24,RL-only,BUY,3,203.67,205.83,1.0598,,False
JNJ,2025-11-24,RL-only,BUY,5,203.67,204.33,0.3272,,False
JNJ,2025-11-24,RL-only,BUY,10,203.67,198.9,-2.3394,,False
JNJ,2025-11-24,RL-only,BUY,21,203.67,206.68,1.4799,,False
JNJ,2025-11-25,Hybrid,BUY,1,205.58,206.46,0.4306,rl_override,False
JNJ,2025-11-25,Hybrid,BUY,2,205.58,205.83,0.121,rl_override,False
JNJ,2025-11-25,Hybrid,BUY,3,205.58,204.25,-0.6435,rl_override,False
JNJ,2025-11-25,Hybrid,BUY,5,205.58,204.24,-0.6484,rl_override,False
JNJ,2025-11-25,Hybrid,BUY,10,205.58,205.45,-0.0629,rl_override,False
JNJ,2025-11-25,Hybrid,BUY,21,205.58,206.53,0.4645,rl_override,False
JNJ,2025-11-25,RL-only,BUY,1,205.58,206.46,0.4306,,False
JNJ,2025-11-25,RL-only,BUY,2,205.58,205.83,0.121,,False
JNJ,2025-11-25,RL-only,BUY,3,205.58,204.25,-0.6435,,False
JNJ,2025-11-25,RL-only,BUY,5,205.58,204.24,-0.6484,,False
JNJ,2025-11-25,RL-only,BUY,10,205.58,205.45,-0.0629,,False
JNJ,2025-11-25,RL-only,BUY,21,205.58,206.53,0.4645,,False
JNJ,2025-11-26,Hybrid,BUY,1,206.46,205.83,-0.3083,rl_override,False
JNJ,2025-11-26,Hybrid,BUY,2,206.46,204.25,-1.0696,rl_override,False
JNJ,2025-11-26,Hybrid,BUY,3,206.46,204.33,-1.031,rl_override,False
JNJ,2025-11-26,Hybrid,BUY,5,206.46,201.41,-2.4475,rl_override,False
JNJ,2025-11-26,Hybrid,BUY,10,206.46,208.9,1.1804,rl_override,False
JNJ,2025-11-26,Hybrid,BUY,21,206.46,206.46,0.0,rl_override,False
JNJ,2025-11-26,RL-only,BUY,1,206.46,205.83,-0.3083,,False
JNJ,2025-11-26,RL-only,BUY,2,206.46,204.25,-1.0696,,False
JNJ,2025-11-26,RL-only,BUY,3,206.46,204.33,-1.031,,False
JNJ,2025-11-26,RL-only,BUY,5,206.46,201.41,-2.4475,,False
JNJ,2025-11-26,RL-only,BUY,10,206.46,208.9,1.1804,,False
JNJ,2025-11-26,RL-only,BUY,21,206.46,206.46,0.0,,False
JNJ,2025-11-28,Hybrid,BUY,1,205.83,204.25,-0.7636,rl_override,False
JNJ,2025-11-28,Hybrid,BUY,2,205.83,204.33,-0.7249,rl_override,False
JNJ,2025-11-28,Hybrid,BUY,3,205.83,204.24,-0.7684,rl_override,False
JNJ,2025-11-28,Hybrid,BUY,5,205.83,200.86,-2.4116,rl_override,False
JNJ,2025-11-28,Hybrid,BUY,10,205.83,210.46,2.2521,rl_override,False
JNJ,2025-11-28,Hybrid,BUY,21,205.83,205.82,-0.0048,rl_override,False
JNJ,2025-11-28,RL-only,BUY,1,205.83,204.25,-0.7636,,False
JNJ,2025-11-28,RL-only,BUY,2,205.83,204.33,-0.7249,,False
JNJ,2025-11-28,RL-only,BUY,3,205.83,204.24,-0.7684,,False
JNJ,2025-11-28,RL-only,BUY,5,205.83,200.86,-2.4116,,False
JNJ,2025-11-28,RL-only,BUY,10,205.83,210.46,2.2521,,False
JNJ,2025-11-28,RL-only,BUY,21,205.83,205.82,-0.0048,,False
JNJ,2025-12-01,Hybrid,BUY,1,204.25,204.33,0.039,rl_override,False
JNJ,2025-12-01,Hybrid,BUY,2,204.25,204.24,-0.0049,rl_override,False
JNJ,2025-12-01,Hybrid,BUY,3,204.25,201.41,-1.3928,rl_override,False
JNJ,2025-12-01,Hybrid,BUY,5,204.25,200.55,-1.8116,rl_override,False
JNJ,2025-12-01,Hybrid,BUY,10,204.25,213.04,4.3002,rl_override,False
JNJ,2025-12-01,Hybrid,BUY,21,204.25,205.86,0.7841,rl_override,False
JNJ,2025-12-01,RL-only,BUY,1,204.25,204.33,0.039,,False
JNJ,2025-12-01,RL-only,BUY,2,204.25,204.24,-0.0049,,False
JNJ,2025-12-01,RL-only,BUY,3,204.25,201.41,-1.3928,,False
JNJ,2025-12-01,RL-only,BUY,5,204.25,200.55,-1.8116,,False
JNJ,2025-12-01,RL-only,BUY,10,204.25,213.04,4.3002,,False
JNJ,2025-12-01,RL-only,BUY,21,204.25,205.86,0.7841,,False
JNJ,2025-12-02,Hybrid,BUY,1,204.33,204.24,-0.0438,rl_override,False
JNJ,2025-12-02,Hybrid,BUY,2,204.33,201.41,-1.4312,rl_override,False
JNJ,2025-12-02,Hybrid,BUY,3,204.33,200.86,-1.699,rl_override,False
JNJ,2025-12-02,Hybrid,BUY,5,204.33,198.9,-2.658,rl_override,False
JNJ,2025-12-02,Hybrid,BUY,10,204.33,208.19,1.8888,rl_override,False
JNJ,2025-12-02,Hybrid,BUY,21,204.33,206.25,0.9395,rl_override,False
JNJ,2025-12-02,RL-only,BUY,1,204.33,204.24,-0.0438,,False
JNJ,2025-12-02,RL-only,BUY,2,204.33,201.41,-1.4312,,False
JNJ,2025-12-02,RL-only,BUY,3,204.33,200.86,-1.699,,False
JNJ,2025-12-02,RL-only,BUY,5,204.33,198.9,-2.658,,False
JNJ,2025-12-02,RL-only,BUY,10,204.33,208.19,1.8888,,False
JNJ,2025-12-02,RL-only,BUY,21,204.33,206.25,0.9395,,False
JNJ,2025-12-03,Hybrid,BUY,1,204.24,201.41,-1.388,rl_override,False
JNJ,2025-12-03,Hybrid,BUY,2,204.24,200.86,-1.6559,rl_override,False
JNJ,2025-12-03,Hybrid,BUY,3,204.24,200.55,-1.8068,rl_override,False
JNJ,2025-12-03,Hybrid,BUY,5,204.24,205.45,0.5893,rl_override,False
JNJ,2025-12-03,Hybrid,BUY,10,204.24,209.22,2.4351,rl_override,False
JNJ,2025-12-03,Hybrid,BUY,21,204.24,203.23,-0.4968,rl_override,False
JNJ,2025-12-03,RL-only,BUY,1,204.24,201.41,-1.388,,False
JNJ,2025-12-03,RL-only,BUY,2,204.24,200.86,-1.6559,,False
JNJ,2025-12-03,RL-only,BUY,3,204.24,200.55,-1.8068,,False
JNJ,2025-12-03,RL-only,BUY,5,204.24,205.45,0.5893,,False
JNJ,2025-12-03,RL-only,BUY,10,204.24,209.22,2.4351,,False
JNJ,2025-12-03,RL-only,BUY,21,204.24,203.23,-0.4968,,False
JNJ,2025-12-04,Hybrid,BUY,1,201.41,200.86,-0.2716,rl_override,False
JNJ,2025-12-04,Hybrid,BUY,2,201.41,200.55,-0.4247,rl_override,False
JNJ,2025-12-04,Hybrid,BUY,3,201.41,198.9,-1.2446,rl_override,False
JNJ,2025-12-04,Hybrid,BUY,5,201.41,208.9,3.7189,rl_override,False
JNJ,2025-12-04,Hybrid,BUY,10,201.41,207.21,2.8793,rl_override,False
JNJ,2025-12-04,Hybrid,BUY,21,201.41,203.71,1.1408,rl_override,False
JNJ,2025-12-04,RL-only,BUY,1,201.41,200.86,-0.2716,,False
JNJ,2025-12-04,RL-only,BUY,2,201.41,200.55,-0.4247,,False
JNJ,2025-12-04,RL-only,BUY,3,201.41,198.9,-1.2446,,False
JNJ,2025-12-04,RL-only,BUY,5,201.41,208.9,3.7189,,False
JNJ,2025-12-04,RL-only,BUY,10,201.41,207.21,2.8793,,False
JNJ,2025-12-04,RL-only,BUY,21,201.41,203.71,1.1408,,False
JNJ,2025-12-05,Hybrid,BUY,1,200.86,200.55,-0.1535,rl_override,False
JNJ,2025-12-05,Hybrid,BUY,2,200.86,198.9,-0.9756,rl_override,False
JNJ,2025-12-05,Hybrid,BUY,3,200.86,205.45,2.283,rl_override,False
JNJ,2025-12-05,Hybrid,BUY,5,200.86,210.46,4.7789,rl_override,False
JNJ,2025-12-05,Hybrid,BUY,10,200.86,205.28,2.1988,rl_override,False
JNJ,2025-12-05,Hybrid,BUY,21,200.86,206.39,2.7534,rl_override,False
JNJ,2025-12-05,RL-only,BUY,1,200.86,200.55,-0.1535,,False
JNJ,2025-12-05,RL-only,BUY,2,200.86,198.9,-0.9756,,False
JNJ,2025-12-05,RL-only,BUY,3,200.86,205.45,2.283,,False
JNJ,2025-12-05,RL-only,BUY,5,200.86,210.46,4.7789,,False
JNJ,2025-12-05,RL-only,BUY,10,200.86,205.28,2.1988,,False
JNJ,2025-12-05,RL-only,BUY,21,200.86,206.39,2.7534,,False
JNJ,2025-12-08,Hybrid,BUY,1,200.55,198.9,-0.8233,rl_override,False
JNJ,2025-12-08,Hybrid,BUY,2,200.55,205.45,2.4402,rl_override,False
JNJ,2025-12-08,Hybrid,BUY,3,200.55,208.9,4.1613,rl_override,False
JNJ,2025-12-08,Hybrid,BUY,5,200.55,213.04,6.2246,rl_override,False
JNJ,2025-12-08,Hybrid,BUY,10,200.55,206.22,2.8271,rl_override,False
JNJ,2025-12-08,Hybrid,BUY,21,200.55,204.66,2.0484,rl_override,False
JNJ,2025-12-08,RL-only,BUY,1,200.55,198.9,-0.8233,,False
JNJ,2025-12-08,RL-only,BUY,2,200.55,205.45,2.4402,,False
JNJ,2025-12-08,RL-only,BUY,3,200.55,208.9,4.1613,,False
JNJ,2025-12-08,RL-only,BUY,5,200.55,213.04,6.2246,,False
JNJ,2025-12-08,RL-only,BUY,10,200.55,206.22,2.8271,,False
JNJ,2025-12-08,RL-only,BUY,21,200.55,204.66,2.0484,,False
JNJ,2025-12-09,Hybrid,BUY,1,198.9,205.45,3.2907,rl_override,False
JNJ,2025-12-09,Hybrid,BUY,2,198.9,208.9,5.026,rl_override,False
JNJ,2025-12-09,Hybrid,BUY,3,198.9,210.46,5.8112,rl_override,False
JNJ,2025-12-09,Hybrid,BUY,5,198.9,208.19,4.6709,rl_override,False
JNJ,2025-12-09,Hybrid,BUY,10,198.9,204.69,2.9106,rl_override,False
JNJ,2025-12-09,Hybrid,BUY,21,198.9,203.31,2.2154,rl_override,False
JNJ,2025-12-09,RL-only,BUY,1,198.9,205.45,3.2907,,False
JNJ,2025-12-09,RL-only,BUY,2,198.9,208.9,5.026,,False
JNJ,2025-12-09,RL-only,BUY,3,198.9,210.46,5.8112,,False
JNJ,2025-12-09,RL-only,BUY,5,198.9,208.19,4.6709,,False
JNJ,2025-12-09,RL-only,BUY,10,198.9,204.69,2.9106,,False
JNJ,2025-12-09,RL-only,BUY,21,198.9,203.31,2.2154,,False
JNJ,2025-12-10,Hybrid,BUY,1,205.45,208.9,1.6801,rl_override,False
JNJ,2025-12-10,Hybrid,BUY,2,205.45,210.46,2.4402,rl_override,False
JNJ,2025-12-10,Hybrid,BUY,3,205.45,213.04,3.6942,rl_override,False
JNJ,2025-12-10,Hybrid,BUY,5,205.45,209.22,1.835,rl_override,False
JNJ,2025-12-10,Hybrid,BUY,10,205.45,206.68,0.6004,rl_override,False
JNJ,2025-12-10,Hybrid,BUY,21,205.45,208.61,1.5397,rl_override,False
JNJ,2025-12-10,RL-only,BUY,1,205.45,208.9,1.6801,,False
JNJ,2025-12-10,RL-only,BUY,2,205.45,210.46,2.4402,,False
JNJ,2025-12-10,RL-only,BUY,3,205.45,213.04,3.6942,,False
JNJ,2025-12-10,RL-only,BUY,5,205.45,209.22,1.835,,False
JNJ,2025-12-10,RL-only,BUY,10,205.45,206.68,0.6004,,False
JNJ,2025-12-10,RL-only,BUY,21,205.45,208.61,1.5397,,False
JNJ,2025-12-11,Hybrid,BUY,1,208.9,210.46,0.7476,rl_override,False
JNJ,2025-12-11,Hybrid,BUY,2,208.9,213.04,1.9809,rl_override,False
JNJ,2025-12-11,Hybrid,BUY,3,208.9,208.19,-0.3381,rl_override,False
JNJ,2025-12-11,Hybrid,BUY,5,208.9,207.21,-0.8095,rl_override,False
JNJ,2025-12-11,Hybrid,BUY,10,208.9,206.53,-1.1333,rl_override,False
JNJ,2025-12-11,Hybrid,BUY,21,208.9,212.52,1.7333,rl_override,False
JNJ,2025-12-11,RL-only,BUY,1,208.9,210.46,0.7476,,False
JNJ,2025-12-11,RL-only,BUY,2,208.9,213.04,1.9809,,False
JNJ,2025-12-11,RL-only,BUY,3,208.9,208.19,-0.3381,,False
JNJ,2025-12-11,RL-only,BUY,5,208.9,207.21,-0.8095,,False
JNJ,2025-12-11,RL-only,BUY,10,208.9,206.53,-1.1333,,False
JNJ,2025-12-11,RL-only,BUY,21,208.9,212.52,1.7333,,False
JNJ,2025-12-12,Hybrid,BUY,1,210.46,213.04,1.2241,rl_override,False
JNJ,2025-12-12,Hybrid,BUY,2,210.46,208.19,-1.0776,rl_override,False
JNJ,2025-12-12,Hybrid,BUY,3,210.46,209.22,-0.5908,rl_override,False
JNJ,2025-12-12,Hybrid,BUY,5,210.46,205.28,-2.4624,rl_override,False
JNJ,2025-12-12,Hybrid,BUY,10,210.46,206.46,-1.9,rl_override,False
JNJ,2025-12-12,Hybrid,BUY,21,210.46,217.39,3.2943,rl_override,False
JNJ,2025-12-12,RL-only,BUY,1,210.46,213.04,1.2241,,False
JNJ,2025-12-12,RL-only,BUY,2,210.46,208.19,-1.0776,,False
JNJ,2025-12-12,RL-only,BUY,3,210.46,209.22,-0.5908,,False
JNJ,2025-12-12,RL-only,BUY,5,210.46,205.28,-2.4624,,False
JNJ,2025-12-12,RL-only,BUY,10,210.46,206.46,-1.9,,False
JNJ,2025-12-12,RL-only,BUY,21,210.46,217.39,3.2943,,False
JNJ,2025-12-15,Hybrid,BUY,1,213.04,208.19,-2.2739,rl_override,False
JNJ,2025-12-15,Hybrid,BUY,2,213.04,209.22,-1.793,rl_override,False
JNJ,2025-12-15,Hybrid,BUY,3,213.04,207.21,-2.7361,rl_override,False
JNJ,2025-12-15,Hybrid,BUY,5,213.04,206.22,-3.1984,rl_override,False
JNJ,2025-12-15,Hybrid,BUY,10,213.04,205.82,-3.3898,rl_override,False
JNJ,2025-12-15,Hybrid,BUY,21,213.04,218.41,2.5214,rl_override,False
JNJ,2025-12-15,RL-only,BUY,1,213.04,208.19,-2.2739,,False
JNJ,2025-12-15,RL-only,BUY,2,213.04,209.22,-1.793,,False
JNJ,2025-12-15,RL-only,BUY,3,213.04,207.21,-2.7361,,False
JNJ,2025-12-15,RL-only,BUY,5,213.04,206.22,-3.1984,,False
JNJ,2025-12-15,RL-only,BUY,10,213.04,205.82,-3.3898,,False
JNJ,2025-12-15,RL-only,BUY,21,213.04,218.41,2.5214,,False
JNJ,2025-12-16,Hybrid,BUY,1,208.19,209.22,0.4921,rl_override,False
JNJ,2025-12-16,Hybrid,BUY,2,208.19,207.21,-0.473,rl_override,False
JNJ,2025-12-16,Hybrid,BUY,3,208.19,205.28,-1.3999,rl_override,False
JNJ,2025-12-16,Hybrid,BUY,5,208.19,204.69,-1.6818,rl_override,False
JNJ,2025-12-16,Hybrid,BUY,10,208.19,205.86,-1.1228,rl_override,False
JNJ,2025-12-16,Hybrid,BUY,21,208.19,217.5,4.472,rl_override,False
JNJ,2025-12-16,RL-only,BUY,1,208.19,209.22,0.4921,,False
JNJ,2025-12-16,RL-only,BUY,2,208.19,207.21,-0.473,,False
JNJ,2025-12-16,RL-only,BUY,3,208.19,205.28,-1.3999,,False
JNJ,2025-12-16,RL-only,BUY,5,208.19,204.69,-1.6818,,False
JNJ,2025-12-16,RL-only,BUY,10,208.19,205.86,-1.1228,,False
JNJ,2025-12-16,RL-only,BUY,21,208.19,217.5,4.472,,False
JNJ,2025-12-17,Hybrid,BUY,1,209.22,207.21,-0.9604,rl_override,False
JNJ,2025-12-17,Hybrid,BUY,2,209.22,205.28,-1.8828,rl_override,False
JNJ,2025-12-17,Hybrid,BUY,3,209.22,206.22,-1.4311,rl_override,False
JNJ,2025-12-17,Hybrid,BUY,5,209.22,206.68,-1.2124,rl_override,False
JNJ,2025-12-17,Hybrid,BUY,10,209.22,206.25,-1.4168,rl_override,False
JNJ,2025-12-17,Hybrid,BUY,21,209.22,217.06,3.7465,rl_override,False
JNJ,2025-12-17,RL-only,BUY,1,209.22,207.21,-0.9604,,False
JNJ,2025-12-17,RL-only,BUY,2,209.22,205.28,-1.8828,,False
JNJ,2025-12-17,RL-only,BUY,3,209.22,206.22,-1.4311,,False
JNJ,2025-12-17,RL-only,BUY,5,209.22,206.68,-1.2124,,False
JNJ,2025-12-17,RL-only,BUY,10,209.22,206.25,-1.4168,,False
JNJ,2025-12-17,RL-only,BUY,21,209.22,217.06,3.7465,,False
JNJ,2025-12-18,Hybrid,BUY,1,207.21,205.28,-0.9313,rl_override,False
JNJ,2025-12-18,Hybrid,BUY,2,207.21,206.22,-0.4752,rl_override,False
JNJ,2025-12-18,Hybrid,BUY,3,207.21,204.69,-1.2145,rl_override,False
JNJ,2025-12-18,Hybrid,BUY,5,207.21,206.53,-0.3264,rl_override,False
JNJ,2025-12-18,Hybrid,BUY,10,207.21,203.23,-1.9202,rl_override,False
JNJ,2025-12-18,Hybrid,BUY,21,207.21,216.86,4.6565,rl_override,False
JNJ,2025-12-18,RL-only,BUY,1,207.21,205.28,-0.9313,,False
JNJ,2025-12-18,RL-only,BUY,2,207.21,206.22,-0.4752,,False
JNJ,2025-12-18,RL-only,BUY,3,207.21,204.69,-1.2145,,False
JNJ,2025-12-18,RL-only,BUY,5,207.21,206.53,-0.3264,,False
JNJ,2025-12-18,RL-only,BUY,10,207.21,203.23,-1.9202,,False
JNJ,2025-12-18,RL-only,BUY,21,207.21,216.86,4.6565,,False
JNJ,2025-12-19,Hybrid,BUY,1,205.28,206.22,0.4603,rl_override,False
JNJ,2025-12-19,Hybrid,BUY,2,205.28,204.69,-0.2859,rl_override,False
JNJ,2025-12-19,Hybrid,BUY,3,205.28,206.68,0.6832,rl_override,False
JNJ,2025-12-19,Hybrid,BUY,5,205.28,206.46,0.5766,rl_override,False
JNJ,2025-12-19,Hybrid,BUY,10,205.28,203.71,-0.7656,rl_override,False
JNJ,2025-12-19,Hybrid,BUY,21,205.28,217.33,5.8729,rl_override,False
JNJ,2025-12-19,RL-only,BUY,1,205.28,206.22,0.4603,,False
JNJ,2025-12-19,RL-only,BUY,2,205.28,204.69,-0.2859,,False
JNJ,2025-12-19,RL-only,BUY,3,205.28,206.68,0.6832,,False
JNJ,2025-12-19,RL-only,BUY,5,205.28,206.46,0.5766,,False
JNJ,2025-12-19,RL-only,BUY,10,205.28,203.71,-0.7656,,False
JNJ,2025-12-19,RL-only,BUY,21,205.28,217.33,5.8729,,False
JNJ,2025-12-22,Hybrid,BUY,1,206.22,204.69,-0.7428,rl_override,False
JNJ,2025-12-22,Hybrid,BUY,2,206.22,206.68,0.2219,rl_override,False
JNJ,2025-12-22,Hybrid,BUY,3,206.22,206.53,0.1495,rl_override,False
JNJ,2025-12-22,Hybrid,BUY,5,206.22,205.82,-0.1978,rl_override,False
JNJ,2025-12-22,Hybrid,BUY,10,206.22,206.39,0.082,rl_override,False
JNJ,2025-12-22,Hybrid,BUY,21,206.22,218.98,6.1837,rl_override,False
JNJ,2025-12-22,RL-only,BUY,1,206.22,204.69,-0.7428,,False
JNJ,2025-12-22,RL-only,BUY,2,206.22,206.68,0.2219,,False
JNJ,2025-12-22,RL-only,BUY,3,206.22,206.53,0.1495,,False
JNJ,2025-12-22,RL-only,BUY,5,206.22,205.82,-0.1978,,False
JNJ,2025-12-22,RL-only,BUY,10,206.22,206.39,0.082,,False
JNJ,2025-12-22,RL-only,BUY,21,206.22,218.98,6.1837,,False
JNJ,2025-12-23,Hybrid,BUY,1,204.69,206.68,0.9719,rl_override,False
JNJ,2025-12-23,Hybrid,BUY,2,204.69,206.53,0.899,rl_override,False
JNJ,2025-12-23,Hybrid,BUY,3,204.69,206.46,0.865,rl_override,False
JNJ,2025-12-23,Hybrid,BUY,5,204.69,205.86,0.5686,rl_override,False
JNJ,2025-12-23,Hybrid,BUY,10,204.69,204.66,-0.0146,rl_override,False
JNJ,2025-12-23,Hybrid,BUY,21,204.69,220.32,7.6344,rl_override,False
JNJ,2025-12-23,RL-only,BUY,1,204.69,206.68,0.9719,,False
JNJ,2025-12-23,RL-only,BUY,2,204.69,206.53,0.899,,False
JNJ,2025-12-23,RL-only,BUY,3,204.69,206.46,0.865,,False
JNJ,2025-12-23,RL-only,BUY,5,204.69,205.86,0.5686,,False
JNJ,2025-12-23,RL-only,BUY,10,204.69,204.66,-0.0146,,False
JNJ,2025-12-23,RL-only,BUY,21,204.69,220.32,7.6344,,False
JNJ,2025-12-24,Hybrid,BUY,1,206.68,206.53,-0.0722,rl_override,False
JNJ,2025-12-24,Hybrid,BUY,2,206.68,206.46,-0.1059,rl_override,False
JNJ,2025-12-24,Hybrid,BUY,3,206.68,205.82,-0.4187,rl_override,False
JNJ,2025-12-24,Hybrid,BUY,5,206.68,206.25,-0.2069,rl_override,False
JNJ,2025-12-24,Hybrid,BUY,10,206.68,203.31,-1.6315,rl_override,False
JNJ,2025-12-24,Hybrid,BUY,21,206.68,223.25,8.0181,rl_override,False
JNJ,2025-12-24,RL-only,BUY,1,206.68,206.53,-0.0722,,False
JNJ,2025-12-24,RL-only,BUY,2,206.68,206.46,-0.1059,,False
JNJ,2025-12-24,RL-only,BUY,3,206.68,205.82,-0.4187,,False
JNJ,2025-12-24,RL-only,BUY,5,206.68,206.25,-0.2069,,False
JNJ,2025-12-24,RL-only,BUY,10,206.68,203.31,-1.6315,,False
JNJ,2025-12-24,RL-only,BUY,21,206.68,223.25,8.0181,,False
JNJ,2025-12-26,Hybrid,BUY,1,206.53,206.46,-0.0337,rl_override,False
