ticker,date,cross_type,entry_price,exit_price,hold_days,price_change_pct,crossover_correct,rule_signal,rule_correct,atv_confirmed,rsi_gate,hybrid_signal,hybrid_correct,confidence,rl_agrees
TSLA,2023-10-23,death_cross,212.08,197.36,5,-6.94,True,HOLD,,True,blocked_oversold,HOLD,,55,False
TSLA,2023-10-23,death_cross,212.08,219.27,10,3.39,False,HOLD,,True,blocked_oversold,HOLD,,55,False
TSLA,2023-10-23,death_cross,212.08,235.6,20,11.09,False,HOLD,,True,blocked_oversold,HOLD,,55,False
TSLA,2023-12-07,golden_cross,242.64,251.05,5,3.47,True,BUY,True,True,passed,BUY,True,90,True
TSLA,2023-12-07,golden_cross,242.64,254.5,10,4.89,True,BUY,True,True,passed,BUY,True,90,True
TSLA,2023-12-07,golden_cross,242.64,240.45,20,-0.9,False,BUY,False,True,passed,BUY,False,90,True
TSLA,2024-01-22,death_cross,208.8,190.93,5,-8.56,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2024-01-22,death_cross,208.8,181.06,10,-13.29,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2024-01-22,death_cross,208.8,193.76,20,-7.2,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2024-05-16,golden_cross,174.84,173.74,5,-0.63,False,HOLD,,False,n/a,HOLD,,55,False
TSLA,2024-05-16,golden_cross,174.84,178.08,10,1.85,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2024-05-16,golden_cross,174.84,178.01,20,1.81,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2024-08-19,death_cross,222.72,213.21,5,-4.27,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2024-08-19,death_cross,222.72,210.6,10,-5.44,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2024-08-19,death_cross,222.72,227.87,20,2.31,False,HOLD,,False,n/a,HOLD,,55,False
TSLA,2024-09-23,golden_cross,250.0,261.63,5,4.65,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2024-09-23,golden_cross,250.0,240.83,10,-3.67,False,HOLD,,False,n/a,HOLD,,55,False
TSLA,2024-09-23,golden_cross,250.0,218.85,20,-12.46,False,HOLD,,False,n/a,HOLD,,55,False
TSLA,2025-02-07,death_cross,361.62,355.84,5,-1.6,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2025-02-07,death_cross,361.62,330.53,10,-8.6,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2025-02-07,death_cross,361.62,222.15,20,-38.57,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2025-05-06,golden_cross,275.35,334.07,5,21.33,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2025-05-06,golden_cross,275.35,343.82,10,24.87,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2025-05-06,golden_cross,275.35,332.05,20,20.59,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2025-07-10,death_cross,309.87,319.41,5,3.08,False,HOLD,,False,n/a,HOLD,,55,False
TSLA,2025-07-10,death_cross,309.87,305.3,10,-1.47,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2025-07-10,death_cross,309.87,322.27,20,4.0,False,HOLD,,False,n/a,HOLD,,55,False
TSLA,2025-08-11,golden_cross,339.03,335.16,5,-1.14,False,HOLD,,False,n/a,HOLD,,55,False
TSLA,2025-08-11,golden_cross,339.03,346.6,10,2.23,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2025-08-11,golden_cross,339.03,346.97,20,2.34,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2025-11-21,death_cross,391.09,430.14,5,9.98,False,HOLD,,True,blocked_oversold,HOLD,,55,False
TSLA,2025-11-21,death_cross,391.09,439.58,10,12.4,False,HOLD,,True,blocked_oversold,HOLD,,55,False
TSLA,2025-11-21,death_cross,391.09,488.73,20,24.97,False,HOLD,,True,blocked_oversold,HOLD,,55,False
TSLA,2025-12-17,golden_cross,467.26,485.4,5,3.88,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2025-12-17,golden_cross,467.26,438.07,10,-6.25,False,HOLD,,False,n/a,HOLD,,55,False
TSLA,2025-12-17,golden_cross,467.26,437.5,20,-6.37,False,HOLD,,False,n/a,HOLD,,55,False
TSLA,2026-01-27,death_cross,430.9,421.96,5,-2.07,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2026-01-27,death_cross,430.9,425.21,10,-1.32,True,HOLD,,False,n/a,HOLD,,55,False
TSLA,2026-01-27,death_cross,430.9,417.4,20,-3.13,True,HOLD,,False,n/a,HOLD,,55,False
META,2021-06-23,golden_cross,337.94,345.0,5,2.09,True,HOLD,,False,n/a,HOLD,,70,True
META,2021-06-23,golden_cross,337.94,342.96,10,1.49,True,HOLD,,False,n/a,HOLD,,70,True
META,2021-06-23,golden_cross,337.94,348.46,20,3.11,True,HOLD,,False,n/a,HOLD,,70,True
META,2021-09-30,death_cross,336.75,326.66,5,-3.0,True,HOLD,,True,blocked_oversold,HOLD,,55,False
META,2021-09-30,death_cross,336.75,325.97,10,-3.2,True,HOLD,,True,blocked_oversold,HOLD,,55,False
META,2021-09-30,death_cross,336.75,314.45,20,-6.62,True,HOLD,,True,blocked_oversold,HOLD,,55,False
META,2021-11-26,golden_cross,330.53,304.45,5,-7.89,False,HOLD,,False,n/a,HOLD,,70,True
META,2021-11-26,golden_cross,330.53,327.18,10,-1.01,False,HOLD,,False,n/a,HOLD,,70,True
META,2021-11-26,golden_cross,330.53,343.48,20,3.92,True,HOLD,,False,n/a,HOLD,,70,True
META,2021-12-14,death_cross,331.14,331.6,5,0.14,False,HOLD,,False,n/a,HOLD,,55,False
META,2021-12-14,death_cross,331.14,340.27,10,2.76,False,HOLD,,False,n/a,HOLD,,55,False
META,2021-12-14,death_cross,331.14,330.67,20,-0.14,True,HOLD,,False,n/a,HOLD,,55,False
META,2021-12-31,golden_cross,333.73,329.21,5,-1.36,False,HOLD,,False,n/a,HOLD,,70,True
META,2021-12-31,golden_cross,333.73,329.32,10,-1.32,False,HOLD,,False,n/a,HOLD,,70,True
META,2021-12-31,golden_cross,333.73,310.82,20,-6.86,False,HOLD,,False,n/a,HOLD,,70,True
META,2022-01-21,death_cross,300.81,299.36,5,-0.48,True,HOLD,,False,n/a,HOLD,,55,False
META,2022-01-21,death_cross,300.81,235.24,10,-21.8,True,HOLD,,False,n/a,HOLD,,55,False
META,2022-01-21,death_cross,300.81,204.55,20,-32.0,True,HOLD,,False,n/a,HOLD,,55,False
META,2022-04-12,golden_cross,212.47,198.86,5,-6.41,False,HOLD,,False,n/a,HOLD,,70,True
META,2022-04-12,golden_cross,212.47,173.59,10,-18.3,False,HOLD,,False,n/a,HOLD,,70,True
META,2022-04-12,golden_cross,212.47,187.27,20,-11.86,False,HOLD,,False,n/a,HOLD,,70,True
META,2022-05-02,death_cross,209.49,194.68,5,-7.07,True,SELL,True,True,passed,SELL,True,60,False
META,2022-05-02,death_cross,209.49,198.48,10,-5.25,True,SELL,True,True,passed,SELL,True,60,False
META,2022-05-02,death_cross,209.49,192.13,20,-8.28,True,SELL,True,True,passed,SELL,True,60,False
META,2022-08-15,golden_cross,179.48,161.78,5,-9.86,False,BUY,False,True,passed,BUY,False,60,False
META,2022-08-15,golden_cross,179.48,157.93,10,-12.01,False,BUY,False,True,passed,BUY,False,60,False
META,2022-08-15,golden_cross,179.48,151.94,20,-15.35,False,BUY,False,True,passed,BUY,False,60,False
META,2022-09-08,death_cross,160.8,148.39,5,-7.72,True,HOLD,,False,n/a,HOLD,,55,False
META,2022-09-08,death_cross,160.8,141.71,10,-11.87,True,HOLD,,False,n/a,HOLD,,55,False
META,2022-09-08,death_cross,160.8,137.99,20,-14.19,True,HOLD,,False,n/a,HOLD,,55,False
META,2022-12-19,golden_cross,113.59,115.97,5,2.1,True,HOLD,,False,n/a,HOLD,,70,True
META,2022-12-19,golden_cross,113.59,126.38,10,11.26,True,HOLD,,False,n/a,HOLD,,70,True
META,2022-12-19,golden_cross,113.59,135.09,20,18.93,True,HOLD,,False,n/a,HOLD,,70,True
META,2023-08-30,death_cross,292.8,296.34,5,1.21,False,HOLD,,False,n/a,HOLD,,55,False
META,2023-08-30,death_cross,292.8,309.29,10,5.63,False,HOLD,,False,n/a,HOLD,,55,False
META,2023-08-30,death_cross,292.8,301.59,20,3.0,False,HOLD,,False,n/a,HOLD,,55,False
META,2023-09-29,golden_cross,297.87,312.97,5,5.07,True,BUY,True,True,passed,BUY,True,90,True
META,2023-09-29,golden_cross,297.87,312.24,10,4.82,True,BUY,True,True,passed,BUY,True,90,True
META,2023-09-29,golden_cross,297.87,294.42,20,-1.16,False,BUY,False,True,passed,BUY,False,90,True
META,2024-04-30,death_cross,427.27,465.09,5,8.85,False,HOLD,,True,blocked_oversold,HOLD,,55,False
META,2024-04-30,death_cross,427.27,468.67,10,9.69,False,HOLD,,True,blocked_oversold,HOLD,,55,False
META,2024-04-30,death_cross,427.27,471.17,20,10.27,False,HOLD,,True,blocked_oversold,HOLD,,55,False
META,2024-06-13,golden_cross,500.71,491.94,5,-1.75,False,HOLD,,False,n/a,HOLD,,70,True
META,2024-06-13,golden_cross,500.71,501.32,10,0.12,True,HOLD,,False,n/a,HOLD,,70,True
META,2024-06-13,golden_cross,500.71,493.31,20,-1.48,False,HOLD,,False,n/a,HOLD,,70,True
META,2024-07-31,death_cross,472.1,486.11,5,2.97,False,SELL,False,True,passed,SELL,False,60,False
META,2024-07-31,death_cross,472.1,523.73,10,10.94,False,SELL,False,True,passed,SELL,False,60,False
META,2024-07-31,death_cross,472.1,513.81,20,8.83,False,SELL,False,True,passed,SELL,False,60,False
META,2024-08-22,golden_cross,528.87,515.24,5,-2.58,False,HOLD,,False,n/a,HOLD,,70,True
META,2024-08-22,golden_cross,528.87,497.39,10,-5.95,False,HOLD,,False,n/a,HOLD,,70,True
META,2024-08-22,golden_cross,528.87,558.66,20,5.63,True,HOLD,,False,n/a,HOLD,,70,True
META,2024-11-25,death_cross,562.4,610.71,5,8.59,False,SELL,False,True,passed,SELL,False,60,False
META,2024-11-25,death_cross,562.4,616.35,10,9.59,False,SELL,False,True,passed,SELL,False,60,False
META,2024-11-25,death_cross,562.4,605.32,20,7.63,False,SELL,False,True,passed,SELL,False,60,False
META,2024-12-05,golden_cross,606.01,627.76,5,3.59,True,HOLD,,False,n/a,HOLD,,70,True
META,2024-12-05,golden_cross,606.01,593.19,10,-2.12,False,HOLD,,False,n/a,HOLD,,70,True
META,2024-12-05,golden_cross,606.01,627.68,20,3.58,True,HOLD,,False,n/a,HOLD,,70,True
META,2025-03-14,death_cross,605.71,594.4,5,-1.87,True,SELL,True,True,passed,SELL,True,60,False
META,2025-03-14,death_cross,605.71,574.95,10,-5.08,True,SELL,True,True,passed,SELL,True,60,False
META,2025-03-14,death_cross,605.71,541.88,20,-10.54,True,SELL,True,True,passed,SELL,True,60,False
META,2025-05-16,golden_cross,638.35,625.11,5,-2.07,False,HOLD,,False,n/a,HOLD,,70,True
META,2025-05-16,golden_cross,638.35,668.81,10,4.77,True,HOLD,,False,n/a,HOLD,,70,True
META,2025-05-16,golden_cross,638.35,700.47,20,9.73,True,HOLD,,False,n/a,HOLD,,70,True
META,2025-10-06,death_cross,714.47,714.51,5,0.01,False,HOLD,,True,blocked_oversold,HOLD,,55,False
META,2025-10-06,death_cross,714.47,730.95,10,2.31,False,HOLD,,True,blocked_oversold,HOLD,,55,False
META,2025-10-06,death_cross,714.47,636.65,20,-10.89,True,HOLD,,True,blocked_oversold,HOLD,,55,False
META,2025-12-29,golden_cross,658.13,660.05,5,0.29,True,HOLD,,False,n/a,HOLD,,70,True
META,2025-12-29,golden_cross,658.13,630.55,10,-4.19,False,HOLD,,False,n/a,HOLD,,70,True
META,2025-12-29,golden_cross,658.13,668.16,20,1.52,True,HOLD,,False,n/a,HOLD,,70,True
META,2026-03-03,death_cross,654.52,653.51,5,-0.15,True,HOLD,,False,n/a,HOLD,,55,False
META,2026-03-03,death_cross,654.52,622.66,10,-4.87,True,HOLD,,False,n/a,HOLD,,55,False
META,2026-03-03,death_cross,654.52,572.13,20,-12.59,True,HOLD,,False,n/a,HOLD,,55,False
NVDA,2021-06-23,golden_cross,19.01,19.96,5,4.96,True,HOLD,,True,blocked_overbought,HOLD,,55,False
NVDA,2021-06-23,golden_cross,19.01,19.86,10,4.44,True,HOLD,,True,blocked_overbought,HOLD,,55,False
NVDA,2021-06-23,golden_cross,19.01,19.55,20,2.82,True,HOLD,,True,blocked_overbought,HOLD,,55,False
NVDA,2021-10-12,death_cross,20.63,22.24,5,7.83,False,SELL,False,True,passed,SELL,False,90,True
NVDA,2021-10-12,death_cross,20.63,24.66,10,19.57,False,SELL,False,True,passed,SELL,False,90,True
NVDA,2021-10-12,death_cross,20.63,30.59,20,48.31,False,SELL,False,True,passed,SELL,False,90,True
NVDA,2021-10-28,golden_cross,24.89,29.74,5,19.49,True,HOLD,,False,n/a,HOLD,,70,True
NVDA,2021-10-28,golden_cross,24.89,30.33,10,21.85,True,HOLD,,False,n/a,HOLD,,70,True
NVDA,2021-10-28,golden_cross,24.89,31.44,20,26.31,True,HOLD,,False,n/a,HOLD,,70,True
NVDA,2022-01-05,death_cross,27.55,27.94,5,1.43,False,HOLD,,False,n/a,HOLD,,55,False
NVDA,2022-01-05,death_cross,27.55,24.1,10,-12.51,True,HOLD,,False,n/a,HOLD,,55,False
NVDA,2022-01-05,death_cross,27.55,23.9,20,-13.24,True,HOLD,,False,n/a,HOLD,,55,False
NVDA,2022-03-28,golden_cross,28.17,27.31,5,-3.04,False,HOLD,,False,n/a,HOLD,,70,True
NVDA,2022-03-28,golden_cross,28.17,21.88,10,-22.33,False,HOLD,,False,n/a,HOLD,,70,True
NVDA,2022-03-28,golden_cross,28.17,18.75,20,-33.42,False,HOLD,,False,n/a,HOLD,,70,True
NVDA,2022-04-22,death_cross,19.48,18.51,5,-4.96,True,HOLD,,False,n/a,HOLD,,55,False
NVDA,2022-04-22,death_cross,19.48,18.64,10,-4.3,True,HOLD,,False,n/a,HOLD,,55,False
NVDA,2022-04-22,death_cross,19.48,16.66,20,-14.46,True,HOLD,,False,n/a,HOLD,,55,False
NVDA,2022-08-04,golden_cross,19.18,17.91,5,-6.63,False,HOLD,,False,n/a,HOLD,,70,True
NVDA,2022-08-04,golden_cross,19.18,18.74,10,-2.3,False,HOLD,,False,n/a,HOLD,,70,True
NVDA,2022-08-04,golden_cross,19.18,13.91,20,-27.47,False,HOLD,,False,n/a,HOLD,,70,True
NVDA,2022-09-07,death_cross,13.7,13.11,5,-4.27,True,HOLD,,True,blocked_oversold,HOLD,,55,False
NVDA,2022-09-07,death_cross,13.7,13.24,10,-3.3,True,HOLD,,True,blocked_oversold,HOLD,,55,False
NVDA,2022-09-07,death_cross,13.7,13.19,20,-3.68,True,HOLD,,True,blocked_oversold,HOLD,,55,False
