ticker,date,strategy,signal,horizon,entry_price,future_price,markout_pct
TSLA,2023-08-25,RL,SELL,3,238.59,256.9,-7.6743
TSLA,2023-08-25,RL,SELL,5,238.59,245.01,-2.6908
TSLA,2023-08-25,RL,SELL,10,238.59,273.58,-14.6653
TSLA,2023-08-25,RL,SELL,21,238.59,244.12,-2.3178
TSLA,2023-08-28,Hybrid,SELL,1,238.82,257.18,-7.6878
TSLA,2023-08-28,Hybrid,SELL,2,238.82,256.9,-7.5705
TSLA,2023-08-28,Hybrid,SELL,3,238.82,258.08,-8.0646
TSLA,2023-08-28,Hybrid,SELL,5,238.82,256.49,-7.3989
TSLA,2023-08-28,Hybrid,SELL,10,238.82,267.48,-12.0007
TSLA,2023-08-28,Hybrid,SELL,21,238.82,240.5,-0.7035
TSLA,2023-08-28,RL,SELL,1,238.82,257.18,-7.6878
TSLA,2023-08-28,RL,SELL,2,238.82,256.9,-7.5705
TSLA,2023-08-28,RL,SELL,3,238.82,258.08,-8.0646
TSLA,2023-08-28,RL,SELL,5,238.82,256.49,-7.3989
TSLA,2023-08-28,RL,SELL,10,238.82,267.48,-12.0007
TSLA,2023-08-28,RL,SELL,21,238.82,240.5,-0.7035
TSLA,2023-08-29,Hybrid,BUY,1,257.18,256.9,-0.1089
TSLA,2023-08-29,Hybrid,BUY,2,257.18,258.08,0.3499
TSLA,2023-08-29,Hybrid,BUY,3,257.18,245.01,-4.7321
TSLA,2023-08-29,Hybrid,BUY,5,257.18,251.92,-2.0453
TSLA,2023-08-29,Hybrid,BUY,10,257.18,271.3,5.4903
TSLA,2023-08-29,Hybrid,BUY,21,257.18,246.38,-4.1994
TSLA,2023-08-29,RL,BUY,1,257.18,256.9,-0.1089
TSLA,2023-08-29,RL,BUY,2,257.18,258.08,0.3499
TSLA,2023-08-29,RL,BUY,3,257.18,245.01,-4.7321
TSLA,2023-08-29,RL,BUY,5,257.18,251.92,-2.0453
TSLA,2023-08-29,RL,BUY,10,257.18,271.3,5.4903
TSLA,2023-08-29,RL,BUY,21,257.18,246.38,-4.1994
TSLA,2023-08-30,Hybrid,BUY,1,256.9,258.08,0.4593
TSLA,2023-08-30,Hybrid,BUY,2,256.9,245.01,-4.6283
TSLA,2023-08-30,Hybrid,BUY,3,256.9,256.49,-0.1596
TSLA,2023-08-30,Hybrid,BUY,5,256.9,251.49,-2.1059
TSLA,2023-08-30,Hybrid,BUY,10,256.9,276.04,7.4504
TSLA,2023-08-30,Hybrid,BUY,21,256.9,250.22,-2.6002
TSLA,2023-08-30,RL,BUY,1,256.9,258.08,0.4593
TSLA,2023-08-30,RL,BUY,2,256.9,245.01,-4.6283
TSLA,2023-08-30,RL,BUY,3,256.9,256.49,-0.1596
TSLA,2023-08-30,RL,BUY,5,256.9,251.49,-2.1059
TSLA,2023-08-30,RL,BUY,10,256.9,276.04,7.4504
TSLA,2023-08-30,RL,BUY,21,256.9,250.22,-2.6002
TSLA,2023-08-31,Hybrid,BUY,1,258.08,245.01,-5.0643
TSLA,2023-08-31,Hybrid,BUY,2,258.08,256.49,-0.6161
TSLA,2023-08-31,Hybrid,BUY,3,258.08,251.92,-2.3869
TSLA,2023-08-31,Hybrid,BUY,5,258.08,248.5,-3.712
TSLA,2023-08-31,Hybrid,BUY,10,258.08,274.39,6.3198
TSLA,2023-08-31,Hybrid,BUY,21,258.08,251.6,-2.5108
TSLA,2023-08-31,RL,BUY,1,258.08,245.01,-5.0643
TSLA,2023-08-31,RL,BUY,2,258.08,256.49,-0.6161
TSLA,2023-08-31,RL,BUY,3,258.08,251.92,-2.3869
TSLA,2023-08-31,RL,BUY,5,258.08,248.5,-3.712
TSLA,2023-08-31,RL,BUY,10,258.08,274.39,6.3198
TSLA,2023-08-31,RL,BUY,21,258.08,251.6,-2.5108
TSLA,2023-09-01,Hybrid,BUY,1,245.01,256.49,4.6855
TSLA,2023-09-01,Hybrid,BUY,2,245.01,251.92,2.8203
TSLA,2023-09-01,Hybrid,BUY,3,245.01,251.49,2.6448
TSLA,2023-09-01,Hybrid,BUY,5,245.01,273.58,11.6607
TSLA,2023-09-01,Hybrid,BUY,10,245.01,265.28,8.2731
TSLA,2023-09-01,Hybrid,BUY,21,245.01,246.53,0.6204
TSLA,2023-09-01,RL,BUY,1,245.01,256.49,4.6855
TSLA,2023-09-01,RL,BUY,2,245.01,251.92,2.8203
TSLA,2023-09-01,RL,BUY,3,245.01,251.49,2.6448
TSLA,2023-09-01,RL,BUY,5,245.01,273.58,11.6607
TSLA,2023-09-01,RL,BUY,10,245.01,265.28,8.2731
TSLA,2023-09-01,RL,BUY,21,245.01,246.53,0.6204
TSLA,2023-09-05,Hybrid,BUY,1,256.49,251.92,-1.7817
TSLA,2023-09-05,Hybrid,BUY,2,256.49,251.49,-1.9494
TSLA,2023-09-05,Hybrid,BUY,3,256.49,248.5,-3.1151
TSLA,2023-09-05,Hybrid,BUY,5,256.49,267.48,4.2848
TSLA,2023-09-05,Hybrid,BUY,10,256.49,266.5,3.9027
TSLA,2023-09-05,Hybrid,BUY,21,256.49,261.16,1.8207
TSLA,2023-09-05,RL,BUY,1,256.49,251.92,-1.7817
TSLA,2023-09-05,RL,BUY,2,256.49,251.49,-1.9494
TSLA,2023-09-05,RL,BUY,3,256.49,248.5,-3.1151
TSLA,2023-09-05,RL,BUY,5,256.49,267.48,4.2848
TSLA,2023-09-05,RL,BUY,10,256.49,266.5,3.9027
TSLA,2023-09-05,RL,BUY,21,256.49,261.16,1.8207
TSLA,2023-09-06,Hybrid,BUY,1,251.92,251.49,-0.1707
TSLA,2023-09-06,Hybrid,BUY,2,251.92,248.5,-1.3576
TSLA,2023-09-06,Hybrid,BUY,3,251.92,273.58,8.598
TSLA,2023-09-06,Hybrid,BUY,5,251.92,271.3,7.6929
TSLA,2023-09-06,Hybrid,BUY,10,251.92,262.59,4.2355
TSLA,2023-09-06,Hybrid,BUY,21,251.92,260.05,3.2272
TSLA,2023-09-06,RL,BUY,1,251.92,251.49,-0.1707
TSLA,2023-09-06,RL,BUY,2,251.92,248.5,-1.3576
TSLA,2023-09-06,RL,BUY,3,251.92,273.58,8.598
TSLA,2023-09-06,RL,BUY,5,251.92,271.3,7.6929
TSLA,2023-09-06,RL,BUY,10,251.92,262.59,4.2355
TSLA,2023-09-06,RL,BUY,21,251.92,260.05,3.2272
TSLA,2023-09-07,Hybrid,BUY,1,251.49,248.5,-1.1889
TSLA,2023-09-07,Hybrid,BUY,2,251.49,273.58,8.7836
TSLA,2023-09-07,Hybrid,BUY,3,251.49,267.48,6.3581
TSLA,2023-09-07,Hybrid,BUY,5,251.49,276.04,9.7618
TSLA,2023-09-07,Hybrid,BUY,10,251.49,255.7,1.674
TSLA,2023-09-07,Hybrid,BUY,21,251.49,260.53,3.5946
TSLA,2023-09-07,RL,BUY,1,251.49,248.5,-1.1889
TSLA,2023-09-07,RL,BUY,2,251.49,273.58,8.7836
TSLA,2023-09-07,RL,BUY,3,251.49,267.48,6.3581
TSLA,2023-09-07,RL,BUY,5,251.49,276.04,9.7618
TSLA,2023-09-07,RL,BUY,10,251.49,255.7,1.674
TSLA,2023-09-07,RL,BUY,21,251.49,260.53,3.5946
TSLA,2023-09-08,Hybrid,BUY,1,248.5,273.58,10.0925
TSLA,2023-09-08,Hybrid,BUY,2,248.5,267.48,7.6378
TSLA,2023-09-08,Hybrid,BUY,3,248.5,271.3,9.175
TSLA,2023-09-08,Hybrid,BUY,5,248.5,274.39,10.4185
TSLA,2023-09-08,Hybrid,BUY,10,248.5,244.88,-1.4567
TSLA,2023-09-08,Hybrid,BUY,21,248.5,259.67,4.495
TSLA,2023-09-08,RL,BUY,1,248.5,273.58,10.0925
TSLA,2023-09-08,RL,BUY,2,248.5,267.48,7.6378
TSLA,2023-09-08,RL,BUY,3,248.5,271.3,9.175
TSLA,2023-09-08,RL,BUY,5,248.5,274.39,10.4185
TSLA,2023-09-08,RL,BUY,10,248.5,244.88,-1.4567
TSLA,2023-09-08,RL,BUY,21,248.5,259.67,4.495
TSLA,2023-09-11,Hybrid,BUY,1,273.58,267.48,-2.2297
TSLA,2023-09-11,Hybrid,BUY,2,273.58,271.3,-0.8334
TSLA,2023-09-11,Hybrid,BUY,3,273.58,276.04,0.8992
TSLA,2023-09-11,Hybrid,BUY,5,273.58,265.28,-3.0338
TSLA,2023-09-11,Hybrid,BUY,10,273.58,246.99,-9.7193
TSLA,2023-09-11,Hybrid,BUY,21,273.58,263.62,-3.6406
TSLA,2023-09-11,RL,BUY,1,273.58,267.48,-2.2297
TSLA,2023-09-11,RL,BUY,2,273.58,271.3,-0.8334
TSLA,2023-09-11,RL,BUY,3,273.58,276.04,0.8992
TSLA,2023-09-11,RL,BUY,5,273.58,265.28,-3.0338
TSLA,2023-09-11,RL,BUY,10,273.58,246.99,-9.7193
TSLA,2023-09-11,RL,BUY,21,273.58,263.62,-3.6406
TSLA,2023-09-12,Hybrid,BUY,1,267.48,271.3,1.4281
TSLA,2023-09-12,Hybrid,BUY,2,267.48,276.04,3.2002
TSLA,2023-09-12,Hybrid,BUY,3,267.48,274.39,2.5834
TSLA,2023-09-12,Hybrid,BUY,5,267.48,266.5,-0.3664
TSLA,2023-09-12,Hybrid,BUY,10,267.48,244.12,-8.7334
TSLA,2023-09-12,Hybrid,BUY,21,267.48,262.99,-1.6786
TSLA,2023-09-12,RL,BUY,1,267.48,271.3,1.4281
TSLA,2023-09-12,RL,BUY,2,267.48,276.04,3.2002
TSLA,2023-09-12,RL,BUY,3,267.48,274.39,2.5834
TSLA,2023-09-12,RL,BUY,5,267.48,266.5,-0.3664
TSLA,2023-09-12,RL,BUY,10,267.48,244.12,-8.7334
TSLA,2023-09-12,RL,BUY,21,267.48,262.99,-1.6786
TSLA,2023-09-13,Hybrid,BUY,1,271.3,276.04,1.7472
TSLA,2023-09-13,Hybrid,BUY,2,271.3,274.39,1.139
TSLA,2023-09-13,Hybrid,BUY,3,271.3,265.28,-2.2189
TSLA,2023-09-13,Hybrid,BUY,5,271.3,262.59,-3.2105
TSLA,2023-09-13,Hybrid,BUY,10,271.3,240.5,-11.3527
TSLA,2023-09-13,Hybrid,BUY,21,271.3,258.87,-4.5816
TSLA,2023-09-13,RL,BUY,1,271.3,276.04,1.7472
TSLA,2023-09-13,RL,BUY,2,271.3,274.39,1.139
TSLA,2023-09-13,RL,BUY,3,271.3,265.28,-2.2189
TSLA,2023-09-13,RL,BUY,5,271.3,262.59,-3.2105
TSLA,2023-09-13,RL,BUY,10,271.3,240.5,-11.3527
TSLA,2023-09-13,RL,BUY,21,271.3,258.87,-4.5816
TSLA,2023-09-14,Hybrid,BUY,1,276.04,274.39,-0.5977
TSLA,2023-09-14,Hybrid,BUY,2,276.04,265.28,-3.898
TSLA,2023-09-14,Hybrid,BUY,3,276.04,266.5,-3.456
TSLA,2023-09-14,Hybrid,BUY,5,276.04,255.7,-7.3685
TSLA,2023-09-14,Hybrid,BUY,10,276.04,246.38,-10.7448
TSLA,2023-09-14,Hybrid,BUY,21,276.04,251.12,-9.0277
TSLA,2023-09-14,RL,BUY,1,276.04,274.39,-0.5977
TSLA,2023-09-14,RL,BUY,2,276.04,265.28,-3.898
TSLA,2023-09-14,RL,BUY,3,276.04,266.5,-3.456
TSLA,2023-09-14,RL,BUY,5,276.04,255.7,-7.3685
TSLA,2023-09-14,RL,BUY,10,276.04,246.38,-10.7448
TSLA,2023-09-14,RL,BUY,21,276.04,251.12,-9.0277
TSLA,2023-09-15,Hybrid,BUY,1,274.39,265.28,-3.3201
TSLA,2023-09-15,Hybrid,BUY,2,274.39,266.5,-2.8755
TSLA,2023-09-15,Hybrid,BUY,3,274.39,262.59,-4.3005
TSLA,2023-09-15,Hybrid,BUY,5,274.39,244.88,-10.7548
TSLA,2023-09-15,Hybrid,BUY,10,274.39,250.22,-8.8086
TSLA,2023-09-15,Hybrid,BUY,21,274.39,253.92,-7.4602
TSLA,2023-09-15,RL,BUY,1,274.39,265.28,-3.3201
TSLA,2023-09-15,RL,BUY,2,274.39,266.5,-2.8755
TSLA,2023-09-15,RL,BUY,3,274.39,262.59,-4.3005
TSLA,2023-09-15,RL,BUY,5,274.39,244.88,-10.7548
TSLA,2023-09-15,RL,BUY,10,274.39,250.22,-8.8086
TSLA,2023-09-15,RL,BUY,21,274.39,253.92,-7.4602
TSLA,2023-09-18,Hybrid,BUY,1,265.28,266.5,0.4599
TSLA,2023-09-18,Hybrid,BUY,2,265.28,262.59,-1.014
TSLA,2023-09-18,Hybrid,BUY,3,265.28,255.7,-3.6113
TSLA,2023-09-18,Hybrid,BUY,5,265.28,246.99,-6.8946
TSLA,2023-09-18,Hybrid,BUY,10,265.28,251.6,-5.1568
TSLA,2023-09-18,Hybrid,BUY,21,265.28,254.85,-3.9317
TSLA,2023-09-18,RL,BUY,1,265.28,266.5,0.4599
TSLA,2023-09-18,RL,BUY,2,265.28,262.59,-1.014
TSLA,2023-09-18,RL,BUY,3,265.28,255.7,-3.6113
TSLA,2023-09-18,RL,BUY,5,265.28,246.99,-6.8946
TSLA,2023-09-18,RL,BUY,10,265.28,251.6,-5.1568
TSLA,2023-09-18,RL,BUY,21,265.28,254.85,-3.9317
TSLA,2023-09-19,Hybrid,BUY,1,266.5,262.59,-1.4672
TSLA,2023-09-19,Hybrid,BUY,2,266.5,255.7,-4.0525
TSLA,2023-09-19,Hybrid,BUY,3,266.5,244.88,-8.1126
TSLA,2023-09-19,Hybrid,BUY,5,266.5,244.12,-8.3978
TSLA,2023-09-19,Hybrid,BUY,10,266.5,246.53,-7.4934
TSLA,2023-09-19,Hybrid,BUY,21,266.5,242.68,-8.9381
TSLA,2023-09-19,RL,BUY,1,266.5,262.59,-1.4672
TSLA,2023-09-19,RL,BUY,2,266.5,255.7,-4.0525
TSLA,2023-09-19,RL,BUY,3,266.5,244.88,-8.1126
TSLA,2023-09-19,RL,BUY,5,266.5,244.12,-8.3978
TSLA,2023-09-19,RL,BUY,10,266.5,246.53,-7.4934
TSLA,2023-09-19,RL,BUY,21,266.5,242.68,-8.9381
TSLA,2023-09-20,Rule,BUY,1,262.59,255.7,-2.6239
TSLA,2023-09-20,Rule,BUY,2,262.59,244.88,-6.7444
TSLA,2023-09-20,Rule,BUY,3,262.59,246.99,-5.9408
TSLA,2023-09-20,Rule,BUY,5,262.59,240.5,-8.4124
TSLA,2023-09-20,Rule,BUY,10,262.59,261.16,-0.5446
TSLA,2023-09-20,Rule,BUY,21,262.59,220.11,-16.1773
TSLA,2023-09-20,Hybrid,BUY,1,262.59,255.7,-2.6239
TSLA,2023-09-20,Hybrid,BUY,2,262.59,244.88,-6.7444
TSLA,2023-09-20,Hybrid,BUY,3,262.59,246.99,-5.9408
TSLA,2023-09-20,Hybrid,BUY,5,262.59,240.5,-8.4124
TSLA,2023-09-20,Hybrid,BUY,10,262.59,261.16,-0.5446
TSLA,2023-09-20,Hybrid,BUY,21,262.59,220.11,-16.1773
TSLA,2023-09-20,RL,BUY,1,262.59,255.7,-2.6239
TSLA,2023-09-20,RL,BUY,2,262.59,244.88,-6.7444
TSLA,2023-09-20,RL,BUY,3,262.59,246.99,-5.9408
TSLA,2023-09-20,RL,BUY,5,262.59,240.5,-8.4124
TSLA,2023-09-20,RL,BUY,10,262.59,261.16,-0.5446
TSLA,2023-09-20,RL,BUY,21,262.59,220.11,-16.1773
TSLA,2023-09-21,Hybrid,SELL,1,255.7,244.88,4.2315
TSLA,2023-09-21,Hybrid,SELL,2,255.7,246.99,3.4063
TSLA,2023-09-21,Hybrid,SELL,3,255.7,244.12,4.5287
TSLA,2023-09-21,Hybrid,SELL,5,255.7,246.38,3.6449
TSLA,2023-09-21,Hybrid,SELL,10,255.7,260.05,-1.7012
TSLA,2023-09-21,Hybrid,SELL,21,255.7,211.99,17.0942
TSLA,2023-09-21,RL,SELL,1,255.7,244.88,4.2315
TSLA,2023-09-21,RL,SELL,2,255.7,246.99,3.4063
TSLA,2023-09-21,RL,SELL,3,255.7,244.12,4.5287
TSLA,2023-09-21,RL,SELL,5,255.7,246.38,3.6449
TSLA,2023-09-21,RL,SELL,10,255.7,260.05,-1.7012
TSLA,2023-09-21,RL,SELL,21,255.7,211.99,17.0942
TSLA,2023-09-22,Hybrid,SELL,1,244.88,246.99,-0.8616
TSLA,2023-09-22,Hybrid,SELL,2,244.88,244.12,0.3104
TSLA,2023-09-22,Hybrid,SELL,3,244.88,240.5,1.7886
TSLA,2023-09-22,Hybrid,SELL,5,244.88,250.22,-2.1807
TSLA,2023-09-22,Hybrid,SELL,10,244.88,260.53,-6.3909
TSLA,2023-09-22,Hybrid,SELL,21,244.88,212.08,13.3943
TSLA,2023-09-22,RL,SELL,1,244.88,246.99,-0.8616
TSLA,2023-09-22,RL,SELL,2,244.88,244.12,0.3104
TSLA,2023-09-22,RL,SELL,3,244.88,240.5,1.7886
TSLA,2023-09-22,RL,SELL,5,244.88,250.22,-2.1807
TSLA,2023-09-22,RL,SELL,10,244.88,260.53,-6.3909
TSLA,2023-09-22,RL,SELL,21,244.88,212.08,13.3943
TSLA,2023-09-25,Hybrid,SELL,1,246.99,244.12,1.162
TSLA,2023-09-25,Hybrid,SELL,2,246.99,240.5,2.6276
TSLA,2023-09-25,Hybrid,SELL,3,246.99,246.38,0.247
TSLA,2023-09-25,Hybrid,SELL,5,246.99,251.6,-1.8665
TSLA,2023-09-25,Hybrid,SELL,10,246.99,259.67,-5.1338
TSLA,2023-09-25,Hybrid,SELL,21,246.99,216.52,12.3365
TSLA,2023-09-25,RL,SELL,1,246.99,244.12,1.162
TSLA,2023-09-25,RL,SELL,2,246.99,240.5,2.6276
TSLA,2023-09-25,RL,SELL,3,246.99,246.38,0.247
TSLA,2023-09-25,RL,SELL,5,246.99,251.6,-1.8665
TSLA,2023-09-25,RL,SELL,10,246.99,259.67,-5.1338
TSLA,2023-09-25,RL,SELL,21,246.99,216.52,12.3365
TSLA,2023-09-26,Hybrid,SELL,1,244.12,240.5,1.4829
TSLA,2023-09-26,Hybrid,SELL,2,244.12,246.38,-0.9258
TSLA,2023-09-26,Hybrid,SELL,3,244.12,250.22,-2.4988
TSLA,2023-09-26,Hybrid,SELL,5,244.12,246.53,-0.9872
TSLA,2023-09-26,Hybrid,SELL,10,244.12,263.62,-7.9879
TSLA,2023-09-26,Hybrid,SELL,21,244.12,212.42,12.9854
TSLA,2023-09-26,RL,SELL,1,244.12,240.5,1.4829
TSLA,2023-09-26,RL,SELL,2,244.12,246.38,-0.9258
TSLA,2023-09-26,RL,SELL,3,244.12,250.22,-2.4988
TSLA,2023-09-26,RL,SELL,5,244.12,246.53,-0.9872
TSLA,2023-09-26,RL,SELL,10,244.12,263.62,-7.9879
TSLA,2023-09-26,RL,SELL,21,244.12,212.42,12.9854
TSLA,2023-09-27,Hybrid,SELL,1,240.5,246.38,-2.4449
TSLA,2023-09-27,Hybrid,SELL,2,240.5,250.22,-4.0416
TSLA,2023-09-27,Hybrid,SELL,3,240.5,251.6,-4.6154
TSLA,2023-09-27,Hybrid,SELL,5,240.5,261.16,-8.5904
TSLA,2023-09-27,Hybrid,SELL,10,240.5,262.99,-9.3513
TSLA,2023-09-27,Hybrid,SELL,21,240.5,205.76,14.4449
TSLA,2023-09-27,RL,SELL,1,240.5,246.38,-2.4449
TSLA,2023-09-27,RL,SELL,2,240.5,250.22,-4.0416
TSLA,2023-09-27,RL,SELL,3,240.5,251.6,-4.6154
TSLA,2023-09-27,RL,SELL,5,240.5,261.16,-8.5904
TSLA,2023-09-27,RL,SELL,10,240.5,262.99,-9.3513
TSLA,2023-09-27,RL,SELL,21,240.5,205.76,14.4449
TSLA,2023-09-28,Hybrid,SELL,1,246.38,250.22,-1.5586
TSLA,2023-09-28,Hybrid,SELL,2,246.38,251.6,-2.1187
TSLA,2023-09-28,Hybrid,SELL,3,246.38,246.53,-0.0609
TSLA,2023-09-28,Hybrid,SELL,5,246.38,260.05,-5.5483
TSLA,2023-09-28,Hybrid,SELL,10,246.38,258.87,-5.0694
TSLA,2023-09-28,Hybrid,SELL,21,246.38,207.3,15.8617
TSLA,2023-09-28,RL,SELL,1,246.38,250.22,-1.5586
TSLA,2023-09-28,RL,SELL,2,246.38,251.6,-2.1187
TSLA,2023-09-28,RL,SELL,3,246.38,246.53,-0.0609
TSLA,2023-09-28,RL,SELL,5,246.38,260.05,-5.5483
TSLA,2023-09-28,RL,SELL,10,246.38,258.87,-5.0694
TSLA,2023-09-28,RL,SELL,21,246.38,207.3,15.8617
TSLA,2023-09-29,Hybrid,SELL,1,250.22,251.6,-0.5515
TSLA,2023-09-29,Hybrid,SELL,2,250.22,246.53,1.4747
TSLA,2023-09-29,Hybrid,SELL,3,250.22,261.16,-4.3722
TSLA,2023-09-29,Hybrid,SELL,5,250.22,260.53,-4.1204
TSLA,2023-09-29,Hybrid,SELL,10,250.22,251.12,-0.3597
TSLA,2023-09-29,Hybrid,SELL,21,250.22,197.36,21.1254
TSLA,2023-09-29,RL,SELL,1,250.22,251.6,-0.5515
TSLA,2023-09-29,RL,SELL,2,250.22,246.53,1.4747
TSLA,2023-09-29,RL,SELL,3,250.22,261.16,-4.3722
TSLA,2023-09-29,RL,SELL,5,250.22,260.53,-4.1204
TSLA,2023-09-29,RL,SELL,10,250.22,251.12,-0.3597
TSLA,2023-09-29,RL,SELL,21,250.22,197.36,21.1254
TSLA,2023-10-02,Hybrid,SELL,1,251.6,246.53,2.0151
TSLA,2023-10-02,Hybrid,SELL,2,251.6,261.16,-3.7997
TSLA,2023-10-02,Hybrid,SELL,3,251.6,260.05,-3.3585
TSLA,2023-10-02,Hybrid,SELL,5,251.6,259.67,-3.2075
TSLA,2023-10-02,Hybrid,SELL,10,251.6,253.92,-0.9221
TSLA,2023-10-02,Hybrid,SELL,21,251.6,200.84,20.1749
TSLA,2023-10-02,RL,SELL,1,251.6,246.53,2.0151
TSLA,2023-10-02,RL,SELL,2,251.6,261.16,-3.7997
TSLA,2023-10-02,RL,SELL,3,251.6,260.05,-3.3585
TSLA,2023-10-02,RL,SELL,5,251.6,259.67,-3.2075
TSLA,2023-10-02,RL,SELL,10,251.6,253.92,-0.9221
TSLA,2023-10-02,RL,SELL,21,251.6,200.84,20.1749
TSLA,2023-10-03,Hybrid,SELL,1,246.53,261.16,-5.9344
TSLA,2023-10-03,Hybrid,SELL,2,246.53,260.05,-5.4841
TSLA,2023-10-03,Hybrid,SELL,3,246.53,260.53,-5.6788
TSLA,2023-10-03,Hybrid,SELL,5,246.53,263.62,-6.9322
TSLA,2023-10-03,Hybrid,SELL,10,246.53,254.85,-3.3748
TSLA,2023-10-03,Hybrid,SELL,21,246.53,205.66,16.5781
TSLA,2023-10-03,RL,SELL,1,246.53,261.16,-5.9344
TSLA,2023-10-03,RL,SELL,2,246.53,260.05,-5.4841
TSLA,2023-10-03,RL,SELL,3,246.53,260.53,-5.6788
TSLA,2023-10-03,RL,SELL,5,246.53,263.62,-6.9322
TSLA,2023-10-03,RL,SELL,10,246.53,254.85,-3.3748
TSLA,2023-10-03,RL,SELL,21,246.53,205.66,16.5781
TSLA,2023-10-04,Hybrid,SELL,1,261.16,260.05,0.425
TSLA,2023-10-04,Hybrid,SELL,2,261.16,260.53,0.2412
TSLA,2023-10-04,Hybrid,SELL,3,261.16,259.67,0.5705
TSLA,2023-10-04,Hybrid,SELL,5,261.16,262.99,-0.7007
TSLA,2023-10-04,Hybrid,SELL,10,261.16,242.68,7.0761
TSLA,2023-10-04,Hybrid,SELL,21,261.16,218.51,16.331
TSLA,2023-10-04,RL,SELL,1,261.16,260.05,0.425
TSLA,2023-10-04,RL,SELL,2,261.16,260.53,0.2412
TSLA,2023-10-04,RL,SELL,3,261.16,259.67,0.5705
TSLA,2023-10-04,RL,SELL,5,261.16,262.99,-0.7007
TSLA,2023-10-04,RL,SELL,10,261.16,242.68,7.0761
TSLA,2023-10-04,RL,SELL,21,261.16,218.51,16.331
TSLA,2023-10-05,Hybrid,SELL,1,260.05,260.53,-0.1846
TSLA,2023-10-05,Hybrid,SELL,2,260.05,259.67,0.1461
TSLA,2023-10-05,Hybrid,SELL,3,260.05,263.62,-1.3728
TSLA,2023-10-05,Hybrid,SELL,5,260.05,258.87,0.4538
TSLA,2023-10-05,Hybrid,SELL,10,260.05,220.11,15.3586
TSLA,2023-10-05,Hybrid,SELL,21,260.05,219.96,15.4163
TSLA,2023-10-05,RL,SELL,1,260.05,260.53,-0.1846
TSLA,2023-10-05,RL,SELL,2,260.05,259.67,0.1461
TSLA,2023-10-05,RL,SELL,3,260.05,263.62,-1.3728
TSLA,2023-10-05,RL,SELL,5,260.05,258.87,0.4538
TSLA,2023-10-05,RL,SELL,10,260.05,220.11,15.3586
TSLA,2023-10-05,RL,SELL,21,260.05,219.96,15.4163
TSLA,2023-10-06,Hybrid,SELL,1,260.53,259.67,0.3301
TSLA,2023-10-06,Hybrid,SELL,2,260.53,263.62,-1.186
TSLA,2023-10-06,Hybrid,SELL,3,260.53,262.99,-0.9442
TSLA,2023-10-06,Hybrid,SELL,5,260.53,251.12,3.6119
TSLA,2023-10-06,Hybrid,SELL,10,260.53,211.99,18.6312
TSLA,2023-10-06,Hybrid,SELL,21,260.53,219.27,15.8369
TSLA,2023-10-06,RL,SELL,1,260.53,259.67,0.3301
TSLA,2023-10-06,RL,SELL,2,260.53,263.62,-1.186
TSLA,2023-10-06,RL,SELL,3,260.53,262.99,-0.9442
TSLA,2023-10-06,RL,SELL,5,260.53,251.12,3.6119
TSLA,2023-10-06,RL,SELL,10,260.53,211.99,18.6312
TSLA,2023-10-06,RL,SELL,21,260.53,219.27,15.8369
TSLA,2023-10-09,Hybrid,SELL,1,259.67,263.62,-1.5212
TSLA,2023-10-09,Hybrid,SELL,2,259.67,262.99,-1.2785
TSLA,2023-10-09,Hybrid,SELL,3,259.67,258.87,0.3081
TSLA,2023-10-09,Hybrid,SELL,5,259.67,253.92,2.2144
TSLA,2023-10-09,Hybrid,SELL,10,259.67,212.08,18.3271
TSLA,2023-10-09,Hybrid,SELL,21,259.67,222.18,14.4376
TSLA,2023-10-09,RL,SELL,1,259.67,263.62,-1.5212
TSLA,2023-10-09,RL,SELL,2,259.67,262.99,-1.2785
TSLA,2023-10-09,RL,SELL,3,259.67,258.87,0.3081
TSLA,2023-10-09,RL,SELL,5,259.67,253.92,2.2144
TSLA,2023-10-09,RL,SELL,10,259.67,212.08,18.3271
TSLA,2023-10-09,RL,SELL,21,259.67,222.18,14.4376
TSLA,2023-10-10,Hybrid,SELL,1,263.62,262.99,0.239
TSLA,2023-10-10,Hybrid,SELL,2,263.62,258.87,1.8018
TSLA,2023-10-10,Hybrid,SELL,3,263.62,251.12,4.7417
TSLA,2023-10-10,Hybrid,SELL,5,263.62,254.85,3.3268
TSLA,2023-10-10,Hybrid,SELL,10,263.62,216.52,17.8666
TSLA,2023-10-10,Hybrid,SELL,21,263.62,222.11,15.7461
TSLA,2023-10-10,RL,SELL,1,263.62,262.99,0.239
TSLA,2023-10-10,RL,SELL,2,263.62,258.87,1.8018
TSLA,2023-10-10,RL,SELL,3,263.62,251.12,4.7417
TSLA,2023-10-10,RL,SELL,5,263.62,254.85,3.3268
TSLA,2023-10-10,RL,SELL,10,263.62,216.52,17.8666
TSLA,2023-10-10,RL,SELL,21,263.62,222.11,15.7461
TSLA,2023-10-11,Hybrid,SELL,1,262.99,258.87,1.5666
TSLA,2023-10-11,Hybrid,SELL,2,262.99,251.12,4.5135
TSLA,2023-10-11,Hybrid,SELL,3,262.99,253.92,3.4488
TSLA,2023-10-11,Hybrid,SELL,5,262.99,242.68,7.7227
TSLA,2023-10-11,Hybrid,SELL,10,262.99,212.42,19.2289
TSLA,2023-10-11,Hybrid,SELL,21,262.99,209.98,20.1567
