ticker,date,strategy,signal,horizon,entry_price,future_price,markout_pct,timesteps
JNJ,2023-12-15,RL,BUY,3,145.16,143.39,-1.2181,100000
JNJ,2023-12-15,RL,BUY,5,145.16,145.44,0.1934,100000
JNJ,2023-12-15,RL,BUY,10,145.16,149.66,3.1,100000
JNJ,2023-12-15,RL,BUY,21,145.16,150.82,3.8992,100000
JNJ,2023-12-18,Hybrid,BUY,1,145.42,146.38,0.6562,100000
JNJ,2023-12-18,Hybrid,BUY,2,145.42,143.39,-1.396,100000
JNJ,2023-12-18,Hybrid,BUY,3,145.42,144.86,-0.386,100000
JNJ,2023-12-18,Hybrid,BUY,5,145.42,146.08,0.4504,100000
JNJ,2023-12-18,Hybrid,BUY,10,145.42,150.6,3.5577,100000
JNJ,2023-12-18,Hybrid,BUY,21,145.42,151.26,4.0144,100000
JNJ,2023-12-18,RL,BUY,1,145.42,146.38,0.6562,100000
JNJ,2023-12-18,RL,BUY,2,145.42,143.39,-1.396,100000
JNJ,2023-12-18,RL,BUY,3,145.42,144.86,-0.386,100000
JNJ,2023-12-18,RL,BUY,5,145.42,146.08,0.4504,100000
JNJ,2023-12-18,RL,BUY,10,145.42,150.6,3.5577,100000
JNJ,2023-12-18,RL,BUY,21,145.42,151.26,4.0144,100000
JNJ,2023-12-19,Hybrid,BUY,1,146.38,143.39,-2.0389,100000
JNJ,2023-12-19,Hybrid,BUY,2,146.38,144.86,-1.0354,100000
JNJ,2023-12-19,Hybrid,BUY,3,146.38,145.44,-0.6391,100000
JNJ,2023-12-19,Hybrid,BUY,5,146.38,146.27,-0.0703,100000
JNJ,2023-12-19,Hybrid,BUY,10,146.38,150.28,2.6652,100000
JNJ,2023-12-19,Hybrid,BUY,21,146.38,152.0,3.8412,100000
JNJ,2023-12-19,RL,BUY,1,146.38,143.39,-2.0389,100000
JNJ,2023-12-19,RL,BUY,2,146.38,144.86,-1.0354,100000
JNJ,2023-12-19,RL,BUY,3,146.38,145.44,-0.6391,100000
JNJ,2023-12-19,RL,BUY,5,146.38,146.27,-0.0703,100000
JNJ,2023-12-19,RL,BUY,10,146.38,150.28,2.6652,100000
JNJ,2023-12-19,RL,BUY,21,146.38,152.0,3.8412,100000
JNJ,2023-12-20,Hybrid,BUY,1,143.39,144.86,1.0243,100000
JNJ,2023-12-20,Hybrid,BUY,2,143.39,145.44,1.4289,100000
JNJ,2023-12-20,Hybrid,BUY,3,143.39,146.08,1.8725,100000
JNJ,2023-12-20,Hybrid,BUY,5,143.39,146.49,2.1596,100000
JNJ,2023-12-20,Hybrid,BUY,10,143.39,150.75,5.1282,100000
JNJ,2023-12-20,Hybrid,BUY,21,143.39,149.51,4.267,100000
JNJ,2023-12-20,RL,BUY,1,143.39,144.86,1.0243,100000
JNJ,2023-12-20,RL,BUY,2,143.39,145.44,1.4289,100000
JNJ,2023-12-20,RL,BUY,3,143.39,146.08,1.8725,100000
JNJ,2023-12-20,RL,BUY,5,143.39,146.49,2.1596,100000
JNJ,2023-12-20,RL,BUY,10,143.39,150.75,5.1282,100000
JNJ,2023-12-20,RL,BUY,21,143.39,149.51,4.267,100000
JNJ,2023-12-21,Hybrid,SELL,1,144.86,145.44,-0.4004,100000
JNJ,2023-12-21,Hybrid,SELL,2,144.86,146.08,-0.8396,100000
JNJ,2023-12-21,Hybrid,SELL,3,144.86,146.27,-0.9752,100000
JNJ,2023-12-21,Hybrid,SELL,5,144.86,146.64,-1.2271,100000
JNJ,2023-12-21,Hybrid,SELL,10,144.86,151.12,-4.3206,100000
JNJ,2023-12-21,Hybrid,SELL,21,144.86,148.71,-2.6608,100000
JNJ,2023-12-21,RL,SELL,1,144.86,145.44,-0.4004,100000
JNJ,2023-12-21,RL,SELL,2,144.86,146.08,-0.8396,100000
JNJ,2023-12-21,RL,SELL,3,144.86,146.27,-0.9752,100000
JNJ,2023-12-21,RL,SELL,5,144.86,146.64,-1.2271,100000
JNJ,2023-12-21,RL,SELL,10,144.86,151.12,-4.3206,100000
JNJ,2023-12-21,RL,SELL,21,144.86,148.71,-2.6608,100000
JNJ,2023-12-22,Hybrid,SELL,1,145.44,146.08,-0.4374,100000
JNJ,2023-12-22,Hybrid,SELL,2,145.44,146.27,-0.5725,100000
JNJ,2023-12-22,Hybrid,SELL,3,145.44,146.49,-0.7204,100000
JNJ,2023-12-22,Hybrid,SELL,5,145.44,149.66,-2.9011,100000
JNJ,2023-12-22,Hybrid,SELL,10,145.44,151.21,-3.9689,100000
JNJ,2023-12-22,Hybrid,SELL,21,145.44,149.28,-2.6373,100000
JNJ,2023-12-22,RL,SELL,1,145.44,146.08,-0.4374,100000
JNJ,2023-12-22,RL,SELL,2,145.44,146.27,-0.5725,100000
JNJ,2023-12-22,RL,SELL,3,145.44,146.49,-0.7204,100000
JNJ,2023-12-22,RL,SELL,5,145.44,149.66,-2.9011,100000
JNJ,2023-12-22,RL,SELL,10,145.44,151.21,-3.9689,100000
JNJ,2023-12-22,RL,SELL,21,145.44,149.28,-2.6373,100000
JNJ,2023-12-26,Hybrid,SELL,1,146.08,146.27,-0.1345,100000
JNJ,2023-12-26,Hybrid,SELL,2,146.08,146.49,-0.2818,100000
JNJ,2023-12-26,Hybrid,SELL,3,146.08,146.64,-0.3843,100000
JNJ,2023-12-26,Hybrid,SELL,5,146.08,150.6,-3.0934,100000
JNJ,2023-12-26,Hybrid,SELL,10,146.08,151.44,-3.6698,100000
JNJ,2023-12-26,Hybrid,SELL,21,146.08,149.22,-2.1519,100000
JNJ,2023-12-26,RL,SELL,1,146.08,146.27,-0.1345,100000
JNJ,2023-12-26,RL,SELL,2,146.08,146.49,-0.2818,100000
JNJ,2023-12-26,RL,SELL,3,146.08,146.64,-0.3843,100000
JNJ,2023-12-26,RL,SELL,5,146.08,150.6,-3.0934,100000
JNJ,2023-12-26,RL,SELL,10,146.08,151.44,-3.6698,100000
JNJ,2023-12-26,RL,SELL,21,146.08,149.22,-2.1519,100000
JNJ,2023-12-27,Hybrid,BUY,1,146.27,146.49,0.1471,100000
JNJ,2023-12-27,Hybrid,BUY,2,146.27,146.64,0.2494,100000
JNJ,2023-12-27,Hybrid,BUY,3,146.27,149.66,2.3153,100000
JNJ,2023-12-27,Hybrid,BUY,5,146.27,150.28,2.7375,100000
JNJ,2023-12-27,Hybrid,BUY,10,146.27,150.76,3.07,100000
JNJ,2023-12-27,Hybrid,BUY,21,146.27,149.09,1.9252,100000
JNJ,2023-12-27,RL,BUY,1,146.27,146.49,0.1471,100000
JNJ,2023-12-27,RL,BUY,2,146.27,146.64,0.2494,100000
JNJ,2023-12-27,RL,BUY,3,146.27,149.66,2.3153,100000
JNJ,2023-12-27,RL,BUY,5,146.27,150.28,2.7375,100000
JNJ,2023-12-27,RL,BUY,10,146.27,150.76,3.07,100000
JNJ,2023-12-27,RL,BUY,21,146.27,149.09,1.9252,100000
JNJ,2023-12-28,Hybrid,BUY,1,146.49,146.64,0.1022,100000
JNJ,2023-12-28,Hybrid,BUY,2,146.49,149.66,2.165,100000
JNJ,2023-12-28,Hybrid,BUY,3,146.49,150.6,2.8037,100000
JNJ,2023-12-28,Hybrid,BUY,5,146.49,150.75,2.9059,100000
JNJ,2023-12-28,Hybrid,BUY,10,146.49,151.92,3.7106,100000
JNJ,2023-12-28,Hybrid,BUY,21,146.49,148.54,1.3987,100000
JNJ,2023-12-28,RL,BUY,1,146.49,146.64,0.1022,100000
JNJ,2023-12-28,RL,BUY,2,146.49,149.66,2.165,100000
JNJ,2023-12-28,RL,BUY,3,146.49,150.6,2.8037,100000
JNJ,2023-12-28,RL,BUY,5,146.49,150.75,2.9059,100000
JNJ,2023-12-28,RL,BUY,10,146.49,151.92,3.7106,100000
JNJ,2023-12-28,RL,BUY,21,146.49,148.54,1.3987,100000
JNJ,2023-12-29,Hybrid,BUY,1,146.64,149.66,2.0607,100000
JNJ,2023-12-29,Hybrid,BUY,2,146.64,150.6,2.6987,100000
JNJ,2023-12-29,Hybrid,BUY,3,146.64,150.28,2.4818,100000
JNJ,2023-12-29,Hybrid,BUY,5,146.64,151.12,3.056,100000
JNJ,2023-12-29,Hybrid,BUY,10,146.64,150.17,2.4116,100000
JNJ,2023-12-29,Hybrid,BUY,21,146.64,148.66,1.3781,100000
JNJ,2023-12-29,RL,BUY,1,146.64,149.66,2.0607,100000
JNJ,2023-12-29,RL,BUY,2,146.64,150.6,2.6987,100000
JNJ,2023-12-29,RL,BUY,3,146.64,150.28,2.4818,100000
JNJ,2023-12-29,RL,BUY,5,146.64,151.12,3.056,100000
JNJ,2023-12-29,RL,BUY,10,146.64,150.17,2.4116,100000
JNJ,2023-12-29,RL,BUY,21,146.64,148.66,1.3781,100000
JNJ,2024-01-02,Hybrid,BUY,1,149.66,150.6,0.6251,100000
JNJ,2024-01-02,Hybrid,BUY,2,149.66,150.28,0.4126,100000
JNJ,2024-01-02,Hybrid,BUY,3,149.66,150.75,0.7251,100000
JNJ,2024-01-02,Hybrid,BUY,5,149.66,151.21,1.0377,100000
JNJ,2024-01-02,Hybrid,BUY,10,149.66,150.09,0.2875,100000
JNJ,2024-01-02,Hybrid,BUY,21,149.66,148.15,-1.0064,100000
JNJ,2024-01-02,RL,BUY,1,149.66,150.6,0.6251,100000
JNJ,2024-01-02,RL,BUY,2,149.66,150.28,0.4126,100000
JNJ,2024-01-02,RL,BUY,3,149.66,150.75,0.7251,100000
JNJ,2024-01-02,RL,BUY,5,149.66,151.21,1.0377,100000
JNJ,2024-01-02,RL,BUY,10,149.66,150.09,0.2875,100000
JNJ,2024-01-02,RL,BUY,21,149.66,148.15,-1.0064,100000
JNJ,2024-01-03,Hybrid,BUY,1,150.6,150.28,-0.2112,100000
JNJ,2024-01-03,Hybrid,BUY,2,150.6,150.75,0.0994,100000
JNJ,2024-01-03,Hybrid,BUY,3,150.6,151.12,0.3479,100000
JNJ,2024-01-03,Hybrid,BUY,5,150.6,151.44,0.5591,100000
JNJ,2024-01-03,Hybrid,BUY,10,150.6,150.82,0.1491,100000
JNJ,2024-01-03,Hybrid,BUY,21,150.6,146.52,-2.7086,100000
JNJ,2024-01-03,RL,BUY,1,150.6,150.28,-0.2112,100000
JNJ,2024-01-03,RL,BUY,2,150.6,150.75,0.0994,100000
JNJ,2024-01-03,RL,BUY,3,150.6,151.12,0.3479,100000
JNJ,2024-01-03,RL,BUY,5,150.6,151.44,0.5591,100000
JNJ,2024-01-03,RL,BUY,10,150.6,150.82,0.1491,100000
JNJ,2024-01-03,RL,BUY,21,150.6,146.52,-2.7086,100000
JNJ,2024-01-04,Hybrid,BUY,1,150.28,150.75,0.3113,100000
JNJ,2024-01-04,Hybrid,BUY,2,150.28,151.12,0.5603,100000
JNJ,2024-01-04,Hybrid,BUY,3,150.28,151.21,0.6225,100000
JNJ,2024-01-04,Hybrid,BUY,5,150.28,150.76,0.3237,100000
JNJ,2024-01-04,Hybrid,BUY,10,150.28,151.26,0.6537,100000
JNJ,2024-01-04,Hybrid,BUY,21,150.28,145.76,-3.0069,100000
JNJ,2024-01-04,RL,BUY,1,150.28,150.75,0.3113,100000
JNJ,2024-01-04,RL,BUY,2,150.28,151.12,0.5603,100000
JNJ,2024-01-04,RL,BUY,3,150.28,151.21,0.6225,100000
JNJ,2024-01-04,RL,BUY,5,150.28,150.76,0.3237,100000
JNJ,2024-01-04,RL,BUY,10,150.28,151.26,0.6537,100000
JNJ,2024-01-04,RL,BUY,21,150.28,145.76,-3.0069,100000
JNJ,2024-01-05,Hybrid,BUY,1,150.75,151.12,0.2482,100000
JNJ,2024-01-05,Hybrid,BUY,2,150.75,151.21,0.3103,100000
JNJ,2024-01-05,Hybrid,BUY,3,150.75,151.44,0.4592,100000
JNJ,2024-01-05,Hybrid,BUY,5,150.75,151.92,0.782,100000
JNJ,2024-01-05,Hybrid,BUY,10,150.75,152.0,0.8316,100000
JNJ,2024-01-05,Hybrid,BUY,21,150.75,147.87,-1.9053,100000
JNJ,2024-01-05,RL,BUY,1,150.75,151.12,0.2482,100000
JNJ,2024-01-05,RL,BUY,2,150.75,151.21,0.3103,100000
JNJ,2024-01-05,RL,BUY,3,150.75,151.44,0.4592,100000
JNJ,2024-01-05,RL,BUY,5,150.75,151.92,0.782,100000
JNJ,2024-01-05,RL,BUY,10,150.75,152.0,0.8316,100000
JNJ,2024-01-05,RL,BUY,21,150.75,147.87,-1.9053,100000
JNJ,2024-01-08,Hybrid,BUY,1,151.12,151.21,0.0619,100000
JNJ,2024-01-08,Hybrid,BUY,2,151.12,151.44,0.2105,100000
JNJ,2024-01-08,Hybrid,BUY,3,151.12,150.76,-0.2352,100000
JNJ,2024-01-08,Hybrid,BUY,5,151.12,150.17,-0.6253,100000
JNJ,2024-01-08,Hybrid,BUY,10,151.12,149.51,-1.0648,100000
JNJ,2024-01-08,Hybrid,BUY,21,151.12,147.8,-2.1977,100000
JNJ,2024-01-08,RL,BUY,1,151.12,151.21,0.0619,100000
JNJ,2024-01-08,RL,BUY,2,151.12,151.44,0.2105,100000
JNJ,2024-01-08,RL,BUY,3,151.12,150.76,-0.2352,100000
JNJ,2024-01-08,RL,BUY,5,151.12,150.17,-0.6253,100000
JNJ,2024-01-08,RL,BUY,10,151.12,149.51,-1.0648,100000
JNJ,2024-01-08,RL,BUY,21,151.12,147.8,-2.1977,100000
JNJ,2024-01-09,Hybrid,BUY,1,151.21,151.44,0.1485,100000
JNJ,2024-01-09,Hybrid,BUY,2,151.21,150.76,-0.297,100000
JNJ,2024-01-09,Hybrid,BUY,3,151.21,151.92,0.4702,100000
JNJ,2024-01-09,Hybrid,BUY,5,151.21,150.09,-0.7424,100000
JNJ,2024-01-09,Hybrid,BUY,10,151.21,148.71,-1.6519,100000
JNJ,2024-01-09,Hybrid,BUY,21,151.21,146.32,-3.2358,100000
JNJ,2024-01-09,RL,BUY,1,151.21,151.44,0.1485,100000
JNJ,2024-01-09,RL,BUY,2,151.21,150.76,-0.297,100000
JNJ,2024-01-09,RL,BUY,3,151.21,151.92,0.4702,100000
JNJ,2024-01-09,RL,BUY,5,151.21,150.09,-0.7424,100000
JNJ,2024-01-09,RL,BUY,10,151.21,148.71,-1.6519,100000
JNJ,2024-01-09,RL,BUY,21,151.21,146.32,-3.2358,100000
JNJ,2024-01-10,Hybrid,BUY,1,151.44,150.76,-0.4448,100000
JNJ,2024-01-10,Hybrid,BUY,2,151.44,151.92,0.3213,100000
JNJ,2024-01-10,Hybrid,BUY,3,151.44,150.17,-0.834,100000
JNJ,2024-01-10,Hybrid,BUY,5,151.44,150.82,-0.4077,100000
JNJ,2024-01-10,Hybrid,BUY,10,151.44,149.28,-1.4271,100000
JNJ,2024-01-10,Hybrid,BUY,21,151.44,146.66,-3.1568,100000
JNJ,2024-01-10,RL,BUY,1,151.44,150.76,-0.4448,100000
JNJ,2024-01-10,RL,BUY,2,151.44,151.92,0.3213,100000
JNJ,2024-01-10,RL,BUY,3,151.44,150.17,-0.834,100000
JNJ,2024-01-10,RL,BUY,5,151.44,150.82,-0.4077,100000
JNJ,2024-01-10,RL,BUY,10,151.44,149.28,-1.4271,100000
JNJ,2024-01-10,RL,BUY,21,151.44,146.66,-3.1568,100000
JNJ,2024-01-11,Hybrid,BUY,1,150.76,151.92,0.7695,100000
JNJ,2024-01-11,Hybrid,BUY,2,150.76,150.17,-0.3909,100000
JNJ,2024-01-11,Hybrid,BUY,3,150.76,150.09,-0.4468,100000
JNJ,2024-01-11,Hybrid,BUY,5,150.76,151.26,0.3289,100000
JNJ,2024-01-11,Hybrid,BUY,10,150.76,149.22,-1.0239,100000
JNJ,2024-01-11,Hybrid,BUY,21,150.76,147.68,-2.0478,100000
JNJ,2024-01-11,RL,BUY,1,150.76,151.92,0.7695,100000
JNJ,2024-01-11,RL,BUY,2,150.76,150.17,-0.3909,100000
JNJ,2024-01-11,RL,BUY,3,150.76,150.09,-0.4468,100000
JNJ,2024-01-11,RL,BUY,5,150.76,151.26,0.3289,100000
JNJ,2024-01-11,RL,BUY,10,150.76,149.22,-1.0239,100000
JNJ,2024-01-11,RL,BUY,21,150.76,147.68,-2.0478,100000
JNJ,2024-01-12,Hybrid,BUY,1,151.92,150.17,-1.1515,100000
JNJ,2024-01-12,Hybrid,BUY,2,151.92,150.09,-1.207,100000
JNJ,2024-01-12,Hybrid,BUY,3,151.92,150.82,-0.7266,100000
JNJ,2024-01-12,Hybrid,BUY,5,151.92,152.0,0.0493,100000
JNJ,2024-01-12,Hybrid,BUY,10,151.92,149.09,-1.8659,100000
JNJ,2024-01-12,Hybrid,BUY,21,151.92,146.39,-3.6455,100000
JNJ,2024-01-12,RL,BUY,1,151.92,150.17,-1.1515,100000
JNJ,2024-01-12,RL,BUY,2,151.92,150.09,-1.207,100000
JNJ,2024-01-12,RL,BUY,3,151.92,150.82,-0.7266,100000
JNJ,2024-01-12,RL,BUY,5,151.92,152.0,0.0493,100000
JNJ,2024-01-12,RL,BUY,10,151.92,149.09,-1.8659,100000
JNJ,2024-01-12,RL,BUY,21,151.92,146.39,-3.6455,100000
JNJ,2024-01-16,Hybrid,BUY,1,150.17,150.09,-0.0561,100000
JNJ,2024-01-16,Hybrid,BUY,2,150.17,150.82,0.4298,100000
JNJ,2024-01-16,Hybrid,BUY,3,150.17,151.26,0.7226,100000
JNJ,2024-01-16,Hybrid,BUY,5,150.17,149.51,-0.4423,100000
JNJ,2024-01-16,Hybrid,BUY,10,150.17,148.54,-1.0902,100000
JNJ,2024-01-16,Hybrid,BUY,21,150.17,145.7,-2.9778,100000
JNJ,2024-01-16,RL,BUY,1,150.17,150.09,-0.0561,100000
JNJ,2024-01-16,RL,BUY,2,150.17,150.82,0.4298,100000
JNJ,2024-01-16,RL,BUY,3,150.17,151.26,0.7226,100000
JNJ,2024-01-16,RL,BUY,5,150.17,149.51,-0.4423,100000
JNJ,2024-01-16,RL,BUY,10,150.17,148.54,-1.0902,100000
JNJ,2024-01-16,RL,BUY,21,150.17,145.7,-2.9778,100000
JNJ,2024-01-17,Hybrid,BUY,1,150.09,150.82,0.4862,100000
JNJ,2024-01-17,Hybrid,BUY,2,150.09,151.26,0.7792,100000
JNJ,2024-01-17,Hybrid,BUY,3,150.09,152.0,1.2716,100000
JNJ,2024-01-17,Hybrid,BUY,5,150.09,148.71,-0.9163,100000
JNJ,2024-01-17,Hybrid,BUY,10,150.09,148.66,-0.9537,100000
JNJ,2024-01-17,Hybrid,BUY,21,150.09,147.74,-1.5645,100000
JNJ,2024-01-17,RL,BUY,1,150.09,150.82,0.4862,100000
JNJ,2024-01-17,RL,BUY,2,150.09,151.26,0.7792,100000
JNJ,2024-01-17,RL,BUY,3,150.09,152.0,1.2716,100000
JNJ,2024-01-17,RL,BUY,5,150.09,148.71,-0.9163,100000
JNJ,2024-01-17,RL,BUY,10,150.09,148.66,-0.9537,100000
JNJ,2024-01-17,RL,BUY,21,150.09,147.74,-1.5645,100000
JNJ,2024-01-18,Hybrid,BUY,1,150.82,151.26,0.2915,100000
JNJ,2024-01-18,Hybrid,BUY,2,150.82,152.0,0.7816,100000
JNJ,2024-01-18,Hybrid,BUY,3,150.82,149.51,-0.8684,100000
JNJ,2024-01-18,Hybrid,BUY,5,150.82,149.28,-1.0235,100000
JNJ,2024-01-18,Hybrid,BUY,10,150.82,148.15,-1.7679,100000
JNJ,2024-01-18,Hybrid,BUY,21,150.82,147.57,-2.1533,100000
JNJ,2024-01-18,RL,BUY,1,150.82,151.26,0.2915,100000
JNJ,2024-01-18,RL,BUY,2,150.82,152.0,0.7816,100000
JNJ,2024-01-18,RL,BUY,3,150.82,149.51,-0.8684,100000
JNJ,2024-01-18,RL,BUY,5,150.82,149.28,-1.0235,100000
JNJ,2024-01-18,RL,BUY,10,150.82,148.15,-1.7679,100000
JNJ,2024-01-18,RL,BUY,21,150.82,147.57,-2.1533,100000
JNJ,2024-01-19,Hybrid,BUY,1,151.26,152.0,0.4886,100000
JNJ,2024-01-19,Hybrid,BUY,2,151.26,149.51,-1.1566,100000
JNJ,2024-01-19,Hybrid,BUY,3,151.26,148.71,-1.6823,100000
JNJ,2024-01-19,Hybrid,BUY,5,151.26,149.22,-1.3484,100000
JNJ,2024-01-19,Hybrid,BUY,10,151.26,146.52,-3.1358,100000
JNJ,2024-01-19,Hybrid,BUY,21,151.26,148.81,-1.6214,100000
JNJ,2024-01-19,RL,BUY,1,151.26,152.0,0.4886,100000
JNJ,2024-01-19,RL,BUY,2,151.26,149.51,-1.1566,100000
JNJ,2024-01-19,RL,BUY,3,151.26,148.71,-1.6823,100000
JNJ,2024-01-19,RL,BUY,5,151.26,149.22,-1.3484,100000
JNJ,2024-01-19,RL,BUY,10,151.26,146.52,-3.1358,100000
JNJ,2024-01-19,RL,BUY,21,151.26,148.81,-1.6214,100000
JNJ,2024-01-22,Hybrid,BUY,1,152.0,149.51,-1.6372,100000
JNJ,2024-01-22,Hybrid,BUY,2,152.0,148.71,-2.1604,100000
JNJ,2024-01-22,Hybrid,BUY,3,152.0,149.28,-1.7911,100000
JNJ,2024-01-22,Hybrid,BUY,5,152.0,149.09,-1.9142,100000
JNJ,2024-01-22,Hybrid,BUY,10,152.0,145.76,-4.1054,100000
JNJ,2024-01-22,Hybrid,BUY,21,152.0,149.58,-1.5912,100000
JNJ,2024-01-22,RL,BUY,1,152.0,149.51,-1.6372,100000
JNJ,2024-01-22,RL,BUY,2,152.0,148.71,-2.1604,100000
JNJ,2024-01-22,RL,BUY,3,152.0,149.28,-1.7911,100000
JNJ,2024-01-22,RL,BUY,5,152.0,149.09,-1.9142,100000
JNJ,2024-01-22,RL,BUY,10,152.0,145.76,-4.1054,100000
JNJ,2024-01-22,RL,BUY,21,152.0,149.58,-1.5912,100000
JNJ,2024-01-23,Hybrid,BUY,1,149.51,148.71,-0.5319,100000
JNJ,2024-01-23,Hybrid,BUY,2,149.51,149.28,-0.1565,100000
JNJ,2024-01-23,Hybrid,BUY,3,149.51,149.22,-0.194,100000
JNJ,2024-01-23,Hybrid,BUY,5,149.51,148.54,-0.6508,100000
JNJ,2024-01-23,Hybrid,BUY,10,149.51,147.87,-1.0951,100000
JNJ,2024-01-23,Hybrid,BUY,21,149.51,151.25,1.1628,100000
JNJ,2024-01-23,RL,BUY,1,149.51,148.71,-0.5319,100000
JNJ,2024-01-23,RL,BUY,2,149.51,149.28,-0.1565,100000
JNJ,2024-01-23,RL,BUY,3,149.51,149.22,-0.194,100000
JNJ,2024-01-23,RL,BUY,5,149.51,148.54,-0.6508,100000
JNJ,2024-01-23,RL,BUY,10,149.51,147.87,-1.0951,100000
JNJ,2024-01-23,RL,BUY,21,149.51,151.25,1.1628,100000
JNJ,2024-01-24,Hybrid,BUY,1,148.71,149.28,0.3774,100000
JNJ,2024-01-24,Hybrid,BUY,2,148.71,149.22,0.3397,100000
JNJ,2024-01-24,Hybrid,BUY,3,148.71,149.09,0.2516,100000
JNJ,2024-01-24,Hybrid,BUY,5,148.71,148.66,-0.0378,100000
JNJ,2024-01-24,Hybrid,BUY,10,148.71,147.8,-0.6165,100000
JNJ,2024-01-24,Hybrid,BUY,21,148.71,152.56,2.5848,100000
JNJ,2024-01-24,RL,BUY,1,148.71,149.28,0.3774,100000
JNJ,2024-01-24,RL,BUY,2,148.71,149.22,0.3397,100000
JNJ,2024-01-24,RL,BUY,3,148.71,149.09,0.2516,100000
JNJ,2024-01-24,RL,BUY,5,148.71,148.66,-0.0378,100000
JNJ,2024-01-24,RL,BUY,10,148.71,147.8,-0.6165,100000
JNJ,2024-01-24,RL,BUY,21,148.71,152.56,2.5848,100000
JNJ,2024-01-25,Hybrid,BUY,1,149.28,149.22,-0.0376,100000
JNJ,2024-01-25,Hybrid,BUY,2,149.28,149.09,-0.1253,100000
JNJ,2024-01-25,Hybrid,BUY,3,149.28,148.54,-0.4951,100000
JNJ,2024-01-25,Hybrid,BUY,5,149.28,148.15,-0.752,100000
JNJ,2024-01-25,Hybrid,BUY,10,149.28,146.32,-1.9804,100000
JNJ,2024-01-25,Hybrid,BUY,21,149.28,151.57,1.536,100000
JNJ,2024-01-25,RL,BUY,1,149.28,149.22,-0.0376,100000
JNJ,2024-01-25,RL,BUY,2,149.28,149.09,-0.1253,100000
JNJ,2024-01-25,RL,BUY,3,149.28,148.54,-0.4951,100000
JNJ,2024-01-25,RL,BUY,5,149.28,148.15,-0.752,100000
JNJ,2024-01-25,RL,BUY,10,149.28,146.32,-1.9804,100000
JNJ,2024-01-25,RL,BUY,21,149.28,151.57,1.536,100000
JNJ,2024-01-26,Hybrid,BUY,1,149.22,149.09,-0.0878,100000
JNJ,2024-01-26,Hybrid,BUY,2,149.22,148.54,-0.4576,100000
JNJ,2024-01-26,Hybrid,BUY,3,149.22,148.66,-0.3762,100000
JNJ,2024-01-26,Hybrid,BUY,5,149.22,146.52,-1.8119,100000
JNJ,2024-01-26,Hybrid,BUY,10,149.22,146.66,-1.7179,100000
JNJ,2024-01-26,Hybrid,BUY,21,149.22,151.75,1.6942,100000
JNJ,2024-01-26,RL,BUY,1,149.22,149.09,-0.0878,100000
JNJ,2024-01-26,RL,BUY,2,149.22,148.54,-0.4576,100000
JNJ,2024-01-26,RL,BUY,3,149.22,148.66,-0.3762,100000
JNJ,2024-01-26,RL,BUY,5,149.22,146.52,-1.8119,100000
JNJ,2024-01-26,RL,BUY,10,149.22,146.66,-1.7179,100000
JNJ,2024-01-26,RL,BUY,21,149.22,151.75,1.6942,100000
JNJ,2024-01-29,Hybrid,BUY,1,149.09,148.54,-0.3702,100000
JNJ,2024-01-29,Hybrid,BUY,2,149.09,148.66,-0.2887,100000
JNJ,2024-01-29,Hybrid,BUY,3,149.09,148.15,-0.6275,100000
JNJ,2024-01-29,Hybrid,BUY,5,149.09,145.76,-2.2339,100000
JNJ,2024-01-29,Hybrid,BUY,10,149.09,147.68,-0.9475,100000
JNJ,2024-01-29,Hybrid,BUY,21,149.09,152.29,2.144,100000
JNJ,2024-01-29,RL,BUY,1,149.09,148.54,-0.3702,100000
JNJ,2024-01-29,RL,BUY,2,149.09,148.66,-0.2887,100000
JNJ,2024-01-29,RL,BUY,3,149.09,148.15,-0.6275,100000
JNJ,2024-01-29,RL,BUY,5,149.09,145.76,-2.2339,100000
JNJ,2024-01-29,RL,BUY,10,149.09,147.68,-0.9475,100000
JNJ,2024-01-29,RL,BUY,21,149.09,152.29,2.144,100000
JNJ,2024-01-30,Hybrid,BUY,1,148.54,148.66,0.0818,100000
JNJ,2024-01-30,Hybrid,BUY,2,148.54,148.15,-0.2582,100000
JNJ,2024-01-30,Hybrid,BUY,3,148.54,146.52,-1.3605,100000
JNJ,2024-01-30,Hybrid,BUY,5,148.54,147.87,-0.4472,100000
JNJ,2024-01-30,Hybrid,BUY,10,148.54,146.39,-1.4487,100000
JNJ,2024-01-30,Hybrid,BUY,21,148.54,152.13,2.4156,100000
JNJ,2024-01-30,RL,BUY,1,148.54,148.66,0.0818,100000
JNJ,2024-01-30,RL,BUY,2,148.54,148.15,-0.2582,100000
JNJ,2024-01-30,RL,BUY,3,148.54,146.52,-1.3605,100000
JNJ,2024-01-30,RL,BUY,5,148.54,147.87,-0.4472,100000
JNJ,2024-01-30,RL,BUY,10,148.54,146.39,-1.4487,100000
JNJ,2024-01-30,RL,BUY,21,148.54,152.13,2.4156,100000
JNJ,2024-01-31,Hybrid,BUY,1,148.66,148.15,-0.3398,100000
JNJ,2024-01-31,Hybrid,BUY,2,148.66,146.52,-1.4411,100000
JNJ,2024-01-31,Hybrid,BUY,3,148.66,145.76,-1.9509,100000
JNJ,2024-01-31,Hybrid,BUY,5,148.66,147.8,-0.579,100000
JNJ,2024-01-31,Hybrid,BUY,10,148.66,145.7,-1.9886,100000
JNJ,2024-01-31,Hybrid,BUY,21,148.66,152.82,2.8011,100000
